model_id,seed,checkpoint_update,n_sources,sources,aliases,loss,accuracy,positive_probability,negative_probability,probability_margin
ordB_r3,41,60,3,"ukr_rus_suspended,election2020,ukr_rus_twitter",ladder:B:3,0.2612203357534276,0.887311749988132,0.9785578184657626,0.2363405784385072,0.7422172427177429
ordB_r3,41,180,3,"ukr_rus_suspended,election2020,ukr_rus_twitter",ladder:B:3,0.0033904319954874357,0.9994294113583035,0.9991075330310397,0.00488245167518168,0.9942250715361701
ordB_r3,41,500,3,"ukr_rus_suspended,election2020,ukr_rus_twitter",ladder:B:3,0.0009631496685516242,0.9999053676923116,0.9998574588033888,0.0016230903682096847,0.9982343713442484
ordC_r3,39,20,3,"twibot20,midterm,covid19_twitter",ladder:C:3,1.144599179426829,0.6847022242016263,0.8776383267508613,0.6139113737477196,0.26372695300314164
ordC_r3,39,60,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.3046899479296472,0.9539344376987882,0.9877645704481337,0.1306041842326522,0.857160382800632
ordC_r3,39,180,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.022376128133651543,0.9961030814382765,0.9951223333676656,0.004476631376342589,0.990645706653595
ordC_r3,39,500,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.015467651839925465,0.997927294837104,0.9966323905520968,0.0012965914450230936,0.9953358040915595
ordC_r3,40,20,3,"twibot20,midterm,covid19_twitter",ladder:C:3,1.6666555205980937,0.6348077058792114,0.870014852947659,0.6991953154404958,0.17081953750716317
ordC_r3,40,60,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.32819153669859386,0.9660798443688287,0.9857036934958564,0.0651271957386699,0.9205764995680915
ordC_r3,40,180,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.15119875914792325,0.9788424306445651,0.995679669910007,0.04099228976701852,0.9546873834398057
ordC_r3,40,500,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.11689135403654898,0.980390363269382,0.9967924952507019,0.03743700751677655,0.9593554801411099
ordC_r3,41,20,3,"twibot20,midterm,covid19_twitter",ladder:C:3,1.2173343300819397,0.6342778139644198,0.8358042769961886,0.6816127498944601,0.15419152710172865
ordC_r3,41,60,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.3154980837263995,0.9543769889407687,0.9830331868595548,0.10119509329605433,0.8818380832672119
ordC_r3,41,180,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.1075623523279824,0.9885530206892226,0.9956331981552972,0.022693767787536165,0.9729394250445895
ordC_r3,41,500,3,"twibot20,midterm,covid19_twitter",ladder:C:3,0.0898877742383522,0.990512470404307,0.9968994657198588,0.017781891812319373,0.979117578930325
ordA_r4,39,20,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,1.5205475091934204,0.5107244782977634,0.7771424982282851,0.9007618162367079,-0.12361931800842285
ordA_r4,39,60,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.05135552667909198,0.9905081457561917,0.9850892623265585,0.0662675311581956,0.9188217322031657
ordA_r4,39,180,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.008117149624215218,0.9984476897451613,0.9958974454138014,0.0005720626842149715,0.9953253799014621
ordA_r4,39,500,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.007709337133948995,0.9984921084509956,0.9968540072441101,0.00023020668711776833,0.9966237942377726
ordA_r4,40,20,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,2.3316464026769004,0.5525185863176981,0.8811168670654297,0.8561401897006564,0.02497667736477322
ordA_r4,40,60,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.023076044835357204,0.9953930113050673,0.9786907500690885,0.003380932211358514,0.9753098156717088
ordA_r4,40,180,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.010241554227124854,0.9984625776608785,0.9963734083705478,0.0021085420701436102,0.9942648543251885
ordA_r4,40,500,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.010605945867711044,0.9984836843278673,0.996886412302653,0.0016790962189866655,0.9952073097229004
ordA_r4,41,20,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,3.541900051964654,0.519636313120524,0.917839507261912,0.9425054324997796,-0.024665925237867568
ordA_r4,41,60,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.040516199026670724,0.9924352500173781,0.9693517883618673,0.02220563130039308,0.9471461574236552
ordA_r4,41,180,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.009396244404039559,0.9984222650527954,0.9959199494785733,0.00024812225597593677,0.99567182858785
ordA_r4,41,500,4,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",ladder:A:4,0.009604864264853555,0.9984772205352783,0.9968138072225783,7.328189283523695e-05,0.9967405200004578
ordB_r4,39,20,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.9490806659062704,0.752965682082706,0.8366805182562934,0.5140355990992652,0.3226449191570282
ordB_r4,39,60,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,1.8744069039821625,0.7035324904653761,0.9195350474781461,0.5742382423745261,0.34529680013656616
ordB_r4,39,180,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.0014418687310858837,0.9999999933772616,0.9979005058606466,0.0005319235161146531,0.9973685807651944
ordB_r4,39,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.00027900279201276135,0.9999999933772616,0.9995647470156351,0.00011533719307029362,0.9994494054052565
ordB_r4,40,20,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,1.437605659166972,0.6009746723704867,0.7572613292270236,0.7459530433019003,0.011308285925123427
ordB_r4,40,60,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.3194226626720693,0.8877854413456387,0.8784807589319017,0.22781412903633383,0.650666614373525
ordB_r4,40,180,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.009158535683430577,0.998074988524119,0.9981084532207913,0.013495265542410885,0.9846131867832608
ordB_r4,40,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.00024309985666251223,0.9999999933772616,0.9996552930937873,0.00013720073352121689,0.9995180832015144
ordB_r4,41,20,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.5548129479090372,0.8356159859233432,0.7693785031636556,0.3808453645971086,0.3885331418779161
ordB_r4,41,60,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.34730998343891567,0.862521125210656,0.9558260639508566,0.30273683617512387,0.653089228603575
ordB_r4,41,180,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.0023803114713195506,0.9999999933772616,0.997956845495436,0.002447071819511216,0.9955097768041823
ordB_r4,41,500,4,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference",ladder:B:4,0.00020627386089068346,0.9999999933772616,0.9997037649154663,0.00011256277105470897,0.9995912048551772
ordC_r4,39,20,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,1.171955406665802,0.5250004794862535,0.7126110196113586,0.8051396078533597,-0.092528588242001
ordC_r4,39,60,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.042996131608055696,0.9905599554379781,0.9537047545115153,0.014335619311572777,0.9393691486782498
ordC_r4,39,180,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.013428959255684781,0.9978803594907125,0.9948299063576592,0.0002945369687950006,0.9945353666941324
ordC_r4,39,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.013633319272634658,0.9984663658671908,0.9964277413156297,0.00010977158298272925,0.9963179694281684
ordC_r4,40,20,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,1.870520876513587,0.5645944012535943,0.8631976909107633,0.8082781036694845,0.05491958724127875
ordC_r4,40,60,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.062151155434548855,0.9814965195126004,0.9715422723028395,0.04226549140488108,0.9292767842610677
ordC_r4,40,180,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.014648038737100756,0.9979389641020033,0.995236853758494,0.0030526945849689785,0.9921841555171542
ordC_r4,40,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.017346274205313723,0.9976323246955872,0.9966065817409091,0.005929718526077623,0.9906768600145975
ordC_r4,41,20,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,2.3699440161387124,0.589572462770674,0.9062922729386224,0.7889881730079651,0.11730409993065728
ordC_r4,41,60,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.055401172191422016,0.9808845586246915,0.9338761568069458,0.0023099988870348576,0.9315661589304606
ordC_r4,41,180,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.011207815072541254,0.998283584912618,0.9950808948940701,0.0003971216388486533,0.9946837756368849
ordC_r4,41,500,4,"twibot20,midterm,covid19_twitter,covid_political",ladder:C:4,0.011474616190955404,0.9984700679779053,0.9965696268611484,7.233477986624671e-05,0.9964972999360826
ordA_r5,39,20,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,1.4850677053133647,0.526215136051178,0.8146429657936096,0.8629718290434943,-0.04832886324988471
ordA_r5,39,60,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.04248751006606552,0.9952236943774753,0.983642233742608,0.04500217673679193,0.9386400646633573
ordA_r5,39,180,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.006928584104722783,0.998469332853953,0.9961934619479709,0.00022551836147815466,0.9959679378403558
ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.007091629343322994,0.9984921084509956,0.9968460996945699,0.0001298754690550494,0.9967162277963426
ordA_r5,40,20,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,1.1477151115735371,0.6785386006037394,0.8402431673473783,0.624494774474038,0.2157483928733402
ordA_r5,40,60,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.029234945903428726,0.993281172381507,0.9894106189409891,0.023046588344085548,0.9663640326923795
ordA_r5,40,180,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.014994770573038194,0.9979400568538241,0.9951931569311354,0.004746521098746194,0.9904466337627835
ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.013494471134486553,0.9982347819540236,0.9967845148510404,0.0036324058380867224,0.9931521150800917
ordA_r5,41,20,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,1.1422482464048598,0.7290985650486417,0.871450748708513,0.5490564505259196,0.32239429818259346
ordA_r5,41,60,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.02706558702306615,0.9947480890485976,0.9785342348946465,0.010143592164644765,0.9683906369739108
ordA_r5,41,180,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.011197596453914431,0.997970720132192,0.9947144124242995,0.00028753621922482527,0.9944268729951646
ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.009657872555256594,0.9984670215182834,0.9966825511720445,3.31592168297195e-05,0.9966493911213345
ordB_r5,39,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.3363114893436432,0.7270912594265408,0.8400436970922682,0.5557184633281496,0.284325232108434
ordB_r5,39,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.20614815461966726,0.9264645046657987,0.9080999361144172,0.16329335131578976,0.7448065810733371
ordB_r5,39,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.001232108150563565,0.9999992847442627,0.9990072382820977,0.0014103970654812453,0.9975968400637308
ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.00021171498883632012,0.9999999933772616,0.9996763865152994,9.625131728164938e-05,0.9995801316367255
ordB_r5,40,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.157496968905131,0.6577403942743937,0.8231634100278219,0.6509654422601064,0.17219796776771545
ordB_r5,40,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.07384007734556992,0.98731353547838,0.9405602216720581,0.03611097370998727,0.9044492377175225
ordB_r5,40,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0029224174245933276,0.998511360751258,0.9967467255062528,0.0017123411564373076,0.995034376780192
ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0002455148517381329,0.9999999933772616,0.9995645218425326,4.525995256285695e-05,0.9995192554261949
ordB_r5,41,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.1133064528306325,0.7731823060247633,0.8903973433706496,0.4757527709007263,0.4146445691585541
ordB_r5,41,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.1407257573058208,0.9512588845358955,0.8376634981897142,0.022985837331766054,0.8146776689423455
ordB_r5,41,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0031171438911567545,0.9985011352433099,0.9961727725134956,0.0006068239210637532,0.9955659508705139
ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.00025233557028059295,0.9999999933772616,0.9995326201121012,2.3057160094393698e-05,0.9995095597373115
ordC_r5,39,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.121571699778239,0.5475072463353475,0.7183108396000333,0.7801408304108514,-0.06182999081081814
ordC_r5,39,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.03236563291607632,0.9941877391603258,0.9657685955365499,0.009816453274753358,0.9559521410200331
ordC_r5,39,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011189127570307593,0.9983155859841241,0.995237860414717,0.0004639877362125036,0.9947738713688321
ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011712245116541453,0.9984787835015191,0.9966475500000848,0.00011127505508233703,0.9965362747510275
ordC_r5,40,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.5386583010355632,0.6636945340368483,0.8439247873094347,0.6438719928264618,0.2000527944829729
ordC_r5,40,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.04706801624140806,0.9910839133792453,0.9879256221983168,0.024538229297225673,0.9633873899777731
ordC_r5,40,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.01442789642411905,0.9978187746471829,0.9947839048173692,0.0021317200452257465,0.9926521844334073
ordC_r5,40,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.012645180111879503,0.9984585973951552,0.9965885016653273,0.0013813518836387731,0.9952071375317044
ordC_r5,41,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.7810017400317721,0.565315822760264,0.8480243484179179,0.8116798533333672,0.03634449508455065
ordC_r5,41,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.06100750735236539,0.9793818659252591,0.938228170077006,0.006563696583422522,0.9316644734806485
ordC_r5,41,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.012626839396034484,0.9982428484492831,0.9949937926398383,0.0002457432019582484,0.9947480493121676
ordC_r5,41,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011791438283706965,0.9984663393762376,0.9966319468286302,3.2850603904282456e-05,0.9965990980466207
ordA_r6,39,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.728063742319743,0.5276505086157057,0.818159732553694,0.8849210805363126,-0.06676134798261854
ordA_r6,39,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.07233716857930024,0.9814417428440518,0.9425176448292203,0.04278300961272584,0.899734636147817
ordA_r6,39,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.001740362505895771,0.9999999933772616,0.9976009527842203,0.0005538326881327925,0.997047119670444
ordA_r6,39,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.00016467636078232317,0.9999999933772616,0.9997297790315416,5.613679715881719e-05,0.9996736513243781
ordA_r6,40,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.1929694679048326,0.6968149542808533,0.8459922737545438,0.5941757824685838,0.2518164912859599
ordA_r6,40,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.043155092228617936,0.9882542954550849,0.9587114651997884,0.016711977116453152,0.9419994884067111
ordA_r6,40,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0036025204559943327,0.9984833730591668,0.9966369006368849,0.0003954937346861698,0.9962414171960619
ordA_r6,40,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0001974971875648003,0.9999999933772616,0.9996527433395386,3.990498790547766e-05,0.9996128347184923
ordA_r6,41,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.3575785822338529,0.6946849558088515,0.8938961426417033,0.6059575875600179,0.28793855508168537
ordA_r6,41,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.04231862910091877,0.9923483398225572,0.9701849752002292,0.027340255755310256,0.9428447286287943
ordA_r6,41,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0011687901634205547,0.9999999933772616,0.9981572694248624,0.0003128289471432153,0.9978444443808662
ordA_r6,41,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.00017474813092930062,0.9999999933772616,0.999687565697564,3.3159125299183266e-05,0.9996543990241157
ordB_r6,39,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.1038170324431524,0.6157143976953294,0.7251245048311021,0.6925888657569885,0.03253563907411364
ordB_r6,39,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.08210484621425469,0.9780771401193407,0.9220474693510268,0.030749398438880842,0.8912980755170187
ordB_r6,39,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0023709532061831043,0.9985098507669237,0.9967129760318332,0.00033069534250292537,0.9963822762171427
ordB_r6,39,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.00021434765709374106,0.9999999933772616,0.9996225833892822,4.599423852387948e-05,0.9995765950944688
ordB_r6,40,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.1015017496214972,0.6480189628071256,0.801164276070065,0.64983821577496,0.15132606029510498
ordB_r6,40,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.10831946134567261,0.960602429178026,0.8847292727894254,0.02516817070621376,0.8595611055692037
ordB_r6,40,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0008741524150082114,0.9999999933772616,0.9987523953119913,0.0001996136807823253,0.9985527926021152
ordB_r6,40,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0002098296453014983,0.9999999933772616,0.9996401535140144,4.798154090697911e-05,0.9995921850204468
ordB_r6,41,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.2974566221237183,0.5474064151446024,0.7816474437713623,0.8075095547570122,-0.025862110985649958
ordB_r6,41,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.4976450403531392,0.8088874949349297,0.9519109924634298,0.385338662399186,0.5665723416540358
ordB_r6,41,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0032848291545330235,0.9984981417655945,0.9961747328440348,0.0007900365362982282,0.9953847063912286
ordB_r6,41,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.00017547154377300304,0.9999999933772616,0.9997209111849467,6.839299002968523e-05,0.9996525115436978
ordC_r6,39,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.9123990601963468,0.8038010001182556,0.8477135565545824,0.41522147092554307,0.43249208397335476
ordC_r6,39,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.1748365503218439,0.9371549089749655,0.943172812461853,0.14802837599482802,0.7951444387435913
ordC_r6,39,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.012022289445061082,0.9982554184065925,0.9941321412722269,0.0003598381039687916,0.9937723080317179
ordC_r6,39,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.010290469744783573,0.9984734323289659,0.996505167749193,5.1665737185797094e-05,0.996453497144911
ordC_r6,40,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,1.1602512001991272,0.6396403577592638,0.7813469039069282,0.660011327928967,0.12133557597796123
ordC_r6,40,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.04940371593046519,0.987727165222168,0.9516441888279386,0.024442842074980337,0.9272013439072503
ordC_r6,40,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.009289518411403859,0.9983225994639926,0.9947571357091268,0.00020245816252402923,0.994554685221778
ordC_r6,40,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.00841903554762919,0.9984791808658176,0.9964647160636054,0.00021534594634431414,0.9962493777275085
ordC_r6,41,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,1.3403547936015658,0.6286776993009779,0.85739709271325,0.699574887752533,0.15782220496071708
ordC_r6,41,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.059130020957026214,0.985761457019382,0.9789336191283332,0.04326390971740087,0.9356697069274055
ordC_r6,41,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.011061085413530236,0.9979121883710226,0.9930863645341661,0.0002630958062784177,0.9928232762548659
ordC_r6,41,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.007329498318843737,0.998482174343533,0.996737433804406,2.0806714455072022e-05,0.9967166251606412
ordA_r7,39,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.6443476676940918,0.5606515804926554,0.7419322530428568,0.8265216019418504,-0.0845893488989936
ordA_r7,39,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.16514260404639775,0.9398799869749281,0.9345030188560486,0.14084919024672773,0.79365383916431
ordA_r7,39,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.001868164915423323,0.9985098507669237,0.9975625938839383,0.000590312495155053,0.9969722827275594
ordA_r7,39,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00021897095158844118,0.9999999933772616,0.9996388223436143,7.014282209638623e-05,0.9995686742994521
ordA_r7,40,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.2652022308773465,0.6665858891275194,0.8466594682799445,0.6449963218635983,0.20166314641634622
ordA_r7,40,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.0649598077353504,0.9823346204227872,0.9598141312599182,0.016064750560973253,0.9437493880589803
ordA_r7,40,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.004383085824277562,0.9984947774145339,0.9964893592728509,0.0007186646333947363,0.9957706928253174
ordA_r7,40,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00025874321465203646,0.9999999933772616,0.9995203018188477,1.997185964026155e-05,0.9995003408855863
ordA_r7,41,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.0877431631088257,0.7392370303471884,0.8524519668685065,0.5351042151451111,0.31734775172339547
ordA_r7,41,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.07552235149261025,0.9774368868933784,0.969265513949924,0.06317408294934365,0.9060914317766825
ordA_r7,41,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.0019863557693800735,0.998511360751258,0.9970764782693651,0.00036324976867439947,0.9967132343186272
ordA_r7,41,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00016982425573688588,0.9999999933772616,0.9996883273124695,2.3002248017039368e-05,0.9996653199195862
