model,dataset,shots,target,task,split,run,roc_auc,accuracy,f1
sat_ukr_s040000,ukr_rus_suspended,10,,classification,test,eval_sat_ukr_s040000_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_14_27,0.511902,0.518,0.49156118143459915
sat_covid_s001000,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s001000_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_14_47,0.48036,0.491,0.4821973550356053
sat_covid_s002000,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s002000_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_14_47,0.48658,0.49,0.48484848484848486
sat_covid_s010000,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s010000_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_15_04,0.50815,0.5,0.50199203187251
sat_covid_s040000,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s040000_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_15_04,0.483502,0.48,0.4715447154471545
sat_all8_s001000,twibot20,10,,classification,test,eval_sat_all8_s001000_to_twibot20_pl_10shot_27_07_2026_11_15_27,0.6115166527777778,0.5800833333333333,0.5605650998517485
sat_all8_s002000,twibot20,10,,classification,test,eval_sat_all8_s002000_to_twibot20_pl_10shot_27_07_2026_11_15_28,0.6527896111111112,0.6095833333333334,0.6098759263885419
sat_all8_s010000,twibot20,10,,classification,test,eval_sat_all8_s010000_to_twibot20_pl_10shot_27_07_2026_11_15_44,0.6383755277777778,0.6008333333333333,0.6032797747225443
sat_all8_s040000,twibot20,10,,classification,test,eval_sat_all8_s040000_to_twibot20_pl_10shot_27_07_2026_11_15_55,0.6258280555555555,0.5895833333333333,0.6086611044894716
sat_ukr_s001000,twibot20,10,,classification,test,eval_sat_ukr_s001000_to_twibot20_pl_10shot_27_07_2026_11_16_04,0.6512869305555555,0.6093333333333333,0.6096586178184846
sat_ukr_s002000,twibot20,10,,classification,test,eval_sat_ukr_s002000_to_twibot20_pl_10shot_27_07_2026_11_16_10,0.6216540277777778,0.59225,0.5892032574930737
sat_ukr_s010000,twibot20,10,,classification,test,eval_sat_ukr_s010000_to_twibot20_pl_10shot_27_07_2026_11_16_24,0.6578746249999999,0.6143333333333333,0.6159973448390309
sat_ukr_s040000,twibot20,10,,classification,test,eval_sat_ukr_s040000_to_twibot20_pl_10shot_27_07_2026_11_16_31,0.631574486111111,0.59025,0.5771050141911069
sat_covid_s001000,twibot20,10,,classification,test,eval_sat_covid_s001000_to_twibot20_pl_10shot_27_07_2026_11_16_41,0.5908047083333333,0.5658333333333333,0.570344713838034
sat_covid_s002000,twibot20,10,,classification,test,eval_sat_covid_s002000_to_twibot20_pl_10shot_27_07_2026_11_16_49,0.6489814027777778,0.6070833333333333,0.613492909254857
sat_covid_s010000,twibot20,10,,classification,test,eval_sat_covid_s010000_to_twibot20_pl_10shot_27_07_2026_11_16_57,0.6380478888888889,0.5999166666666667,0.6016759313034099
sat_covid_s040000,twibot20,10,,classification,test,eval_sat_covid_s040000_to_twibot20_pl_10shot_27_07_2026_11_17_03,0.6231023055555556,0.5829166666666666,0.5715997603355303
sat_all8_s000100,covid_political,10,,classification,test,eval_sat_all8_s000100_to_covid_political_pl_10shot_27_07_2026_11_52_08,0.5805381944444445,0.5553333333333333,0.4753195673549656
sat_all8_s000500,covid_political,10,,classification,test,eval_sat_all8_s000500_to_covid_political_pl_10shot_27_07_2026_11_52_08,0.9006685138888888,0.8724166666666666,0.8676635837151007
sat_ukr_s000100,covid_political,10,,classification,test,eval_sat_ukr_s000100_to_covid_political_pl_10shot_27_07_2026_11_52_20,0.5992570416666666,0.5730833333333333,0.49779433388883443
sat_ukr_s000500,covid_political,10,,classification,test,eval_sat_ukr_s000500_to_covid_political_pl_10shot_27_07_2026_11_52_20,0.8154864027777777,0.75125,0.7565054245860184
sat_covid_s000100,covid_political,10,,classification,test,eval_sat_covid_s000100_to_covid_political_pl_10shot_27_07_2026_11_52_32,0.5939162916666667,0.56925,0.5168707355827648
sat_covid_s000500,covid_political,10,,classification,test,eval_sat_covid_s000500_to_covid_political_pl_10shot_27_07_2026_11_52_33,0.8082542222222222,0.752,0.7534791252485089
sat_all8_s000100,election2020,10,,classification,test,eval_sat_all8_s000100_to_election2020_pl_10shot_27_07_2026_11_52_44,0.5214759999999999,0.518,0.5141129032258065
sat_all8_s000500,election2020,10,,classification,test,eval_sat_all8_s000500_to_election2020_pl_10shot_27_07_2026_11_52_44,0.98665,0.972,0.97265625
sat_ukr_s000100,election2020,10,,classification,test,eval_sat_ukr_s000100_to_election2020_pl_10shot_27_07_2026_11_52_56,0.5213920000000001,0.514,0.5010266940451745
sat_ukr_s000500,election2020,10,,classification,test,eval_sat_ukr_s000500_to_election2020_pl_10shot_27_07_2026_11_52_56,0.9641,0.914,0.9177820267686424
sat_covid_s000100,election2020,10,,classification,test,eval_sat_covid_s000100_to_election2020_pl_10shot_27_07_2026_11_53_09,0.515344,0.524,0.5142857142857142
sat_covid_s000500,election2020,10,,classification,test,eval_sat_covid_s000500_to_election2020_pl_10shot_27_07_2026_11_53_09,0.969396,0.921,0.9183040330920372
sat_all8_s000100,ukr_rus_suspended,10,,classification,test,eval_sat_all8_s000100_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_21,0.49289799999999995,0.503,0.4881565396498455
sat_all8_s000500,ukr_rus_suspended,10,,classification,test,eval_sat_all8_s000500_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_22,0.5076480000000001,0.505,0.5217391304347826
sat_ukr_s000100,ukr_rus_suspended,10,,classification,test,eval_sat_ukr_s000100_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_33,0.491178,0.504,0.4979757085020243
sat_ukr_s000500,ukr_rus_suspended,10,,classification,test,eval_sat_ukr_s000500_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_34,0.49549999999999994,0.504,0.5146771037181996
sat_covid_s000100,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s000100_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_45,0.49587200000000003,0.508,0.49693251533742333
sat_covid_s000500,ukr_rus_suspended,10,,classification,test,eval_sat_covid_s000500_to_ukr_rus_suspended_pl_10shot_27_07_2026_11_53_45,0.4848959999999999,0.483,0.492639842983317
sat_all8_s000100,twibot20,10,,classification,test,eval_sat_all8_s000100_to_twibot20_pl_10shot_27_07_2026_11_53_56,0.6678921944444445,0.6429166666666667,0.7211557233031821
sat_all8_s000500,twibot20,10,,classification,test,eval_sat_all8_s000500_to_twibot20_pl_10shot_27_07_2026_11_53_57,0.6671332777777778,0.6240833333333333,0.6411011218076219
sat_ukr_s000100,twibot20,10,,classification,test,eval_sat_ukr_s000100_to_twibot20_pl_10shot_27_07_2026_11_54_08,0.6764087222222221,0.6404166666666666,0.7159502336910013
sat_ukr_s000500,twibot20,10,,classification,test,eval_sat_ukr_s000500_to_twibot20_pl_10shot_27_07_2026_11_54_09,0.6546773472222223,0.6166666666666667,0.6771023445177594
sat_covid_s000100,twibot20,10,,classification,test,eval_sat_covid_s000100_to_twibot20_pl_10shot_27_07_2026_11_54_22,0.6834379305555556,0.648,0.7188124084675809
sat_covid_s000500,twibot20,10,,classification,test,eval_sat_covid_s000500_to_twibot20_pl_10shot_27_07_2026_11_54_22,0.6047034166666667,0.576,0.6130209917858229
