model,dataset,shots,target,task,split,run,spearman,rmse,mae,r2,mse
E2b_40k,covid19_twitter,10,statuses_count,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_statuses_count_11_07_2026_04_39_56,0.02322530213290485,7.954745084561262,7.645963668823242,-12.20888614654541,63.27796936035156
E2b_40k,covid19_twitter,10,account_age_days,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_account_age_days_11_07_2026_04_41_27,0.049158032235487766,7.219549489852243,7.1322526931762695,-41.26110076904297,52.12189483642578
E2b_40k,twibot20,10,followers_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_followers_count_11_07_2026_04_41_27,-0.11803539654380096,8.115712183211198,7.519729137420654,-6.172882556915283,65.86478424072266
E2b_40k,twibot20,10,statuses_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_statuses_count_11_07_2026_04_43_53,-0.07406083129754834,8.231993010403972,7.871983051300049,-10.853041648864746,67.76570892333984
E2b_40k,twibot20,10,account_age_days,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_account_age_days_11_07_2026_04_45_56,0.11046420010655648,7.54047686498131,7.455389976501465,-43.144718170166016,56.85879135131836
E4_40k,midterm,10,statuses_count,regression,test,eval_E4_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_46_57,-0.13603698943497733,9.351541696013827,9.146604537963867,-22.581907272338867,87.45133209228516
E4_40k,midterm,10,followers_count,regression,test,eval_E4_40k_to_midterm_reg_10shot_followers_count_13_07_2026_03_46_57,-0.1591247577529559,6.122632561740414,5.734025955200195,-7.261353492736816,37.486629486083984
E4r_40k,midterm,10,followers_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_followers_count_13_07_2026_03_46_57,-0.23301989432063067,6.189008124386387,5.795641899108887,-7.4414472579956055,38.3038215637207
E4_40k,midterm,10,account_age_days,regression,test,eval_E4_40k_to_midterm_reg_10shot_account_age_days_13_07_2026_03_46_57,-0.052444934189941575,7.208512349928539,7.088034629821777,-29.79348373413086,51.962650299072266
E4r_40k,midterm,10,statuses_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_47_38,-0.14280461237663286,9.411908953627165,9.206742286682129,-22.887348175048828,88.58403015136719
E4r_40k,midterm,10,account_age_days,regression,test,eval_E4r_40k_to_midterm_reg_10shot_account_age_days_13_07_2026_03_47_39,0.0850397872871743,7.268055499052322,7.1505961418151855,-30.30430030822754,52.82463073730469
E4_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_47_39,-0.16735940101662022,7.8782533253103555,7.458924293518066,-8.834135055541992,62.06687545776367
E4_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_47_39,-0.23188577823283177,5.1498191727678195,4.627004623413086,-4.214756488800049,26.52063751220703
E4_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_48_17,-0.09522006933679611,7.15910555575195,7.026359558105469,-26.91388511657715,51.25279235839844
E4r_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_48_20,-0.18505747939429293,5.233111146393492,4.707636833190918,-4.384805202484131,27.385452270507812
E4r_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_50_25,-0.01299653925351402,7.241236158186861,7.110541820526123,-27.558025360107422,52.43550109863281
E4r_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_50_25,-0.14311128670766854,7.960848133008579,7.542365074157715,-9.04141616821289,63.37510299682617
E4_40k,covid19_twitter,10,followers_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_51_14,-0.18615749103954343,5.301343625174446,4.901504993438721,-5.980998516082764,28.104244232177734
E4_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_51_14,-0.14680965665575763,7.933095115269333,7.618485450744629,-12.1370849609375,62.933998107910156
E4_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_53_45,-0.06163703252711211,7.192759041097583,7.104313850402832,-40.948036193847656,51.735782623291016
E4r_40k,covid19_twitter,10,followers_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_53_45,-0.19475806201481377,5.376601047261284,4.972391605377197,-6.18060827255249,28.907838821411133
E4r_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_57_08,-0.0064473462081243785,7.264186528050243,7.176382064819336,-41.785301208496094,52.76840591430664
E4r_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_57_08,-0.08749528382313408,8.002232716847832,7.689793109893799,-12.367063522338867,64.03572845458984
E4_40k,twibot20,10,statuses_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_00_29,-0.10550791601492931,8.196048845315936,7.832067489624023,-10.749757766723633,67.17521667480469
E4_40k,twibot20,10,followers_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_00_30,-0.14752184193055629,8.080417329944922,7.479846477508545,-6.110629081726074,65.29314422607422
E4_40k,twibot20,10,account_age_days,regression,test,eval_E4_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_17,-0.10621762331620636,7.50363045880165,7.4144744873046875,-42.7143440246582,56.30447006225586
E4r_40k,twibot20,10,account_age_days,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_19,-0.08635053586001219,7.561701708818875,7.4729533195495605,-43.393585205078125,57.1793327331543
E4r_40k,twibot20,10,followers_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_03_20,-0.32105715599742873,8.143116633743016,7.535980701446533,-6.22140645980835,66.31034851074219
E4r_40k,twibot20,10,statuses_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_03_20,-0.1603470784039619,8.252697590308872,7.889710903167725,-10.912741661071777,68.10701751708984
E1_log,midterm,10,followers_count,regression,test,eval_E1_log_to_midterm_reg_10shot_followers_count_19_07_2026_10_49_50,-0.08410510444345794,6.118752855372323,5.7303266525268555,-7.250886917114258,37.43913650512695
E1_log,midterm,10,favourites_count,regression,test,eval_E1_log_to_midterm_reg_10shot_favourites_count_19_07_2026_10_49_50,-0.08528111897007307,9.721280176450167,9.481066703796387,-19.885589599609375,94.50328826904297
E1_log,midterm,10,statuses_count,regression,test,eval_E1_log_to_midterm_reg_10shot_statuses_count_19_07_2026_10_49_50,-0.1153782901418129,9.34458975702255,9.137491226196289,-22.546857833862305,87.32135772705078
E1_log,midterm,10,friends_count,regression,test,eval_E1_log_to_midterm_reg_10shot_friends_count_19_07_2026_10_49_50,-0.05366286092507434,6.585053263501693,6.385768413543701,-16.166576385498047,43.3629264831543
E1_log,midterm,10,listed_count,regression,test,eval_E1_log_to_midterm_reg_10shot_listed_count_19_07_2026_10_50_09,-0.12990565540817603,1.8501046151145848,1.1944258213043213,-0.6342916488647461,3.422887086868286
E1_log,midterm,10,account_age_days,regression,test,eval_E1_log_to_midterm_reg_10shot_account_age_days_19_07_2026_10_50_09,0.013888929540896358,7.202589300595768,7.0817461013793945,-29.74289894104004,51.87729263305664
E1_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_10_50_10,-0.0744150646064959,5.1558040541651975,4.639443874359131,-4.226883888244629,26.58231544494629
E1_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_10_50_14,-0.08463677088107574,5.785846594318612,5.552380084991455,-11.958725929260254,33.47602081298828
E1_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_10_50_25,-0.14277597650196797,8.222230355656814,7.770254135131836,-8.469778060913086,67.60507202148438
E1_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_10_50_25,-0.12414200022047969,7.883283103906512,7.462810039520264,-8.846695899963379,62.14615249633789
E1_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_10_52_26,-0.10417434466671834,1.6719291179133575,1.0514682531356812,-0.5553358793258667,2.795346975326538
E1_log,covid19_twitter,10,friends_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_10_52_41,-0.04106587004973049,5.668733593833928,5.479780673980713,-14.507265090942383,32.13454055786133
E1_log,covid19_twitter,10,followers_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_10_52_42,-0.05542314734044127,5.306828422157785,4.910813331604004,-5.995450496673584,28.16242790222168
E1_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_10_52_42,0.05093272753934967,7.161906176811396,7.031820297241211,-26.93572998046875,51.29290008544922
E1_log,covid19_twitter,10,statuses_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_10_54_35,-0.16966306676494614,7.94110289977989,7.6230669021606445,-12.163619041442871,63.06111526489258
E1_log,covid19_twitter,10,favourites_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_10_55_05,-0.14278512636027693,7.999073928638259,7.629437446594238,-10.283368110656738,63.98518371582031
E1_log,covid19_twitter,10,listed_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_10_57_19,-0.06839709706942511,1.5557960123831198,0.9434889554977417,-0.4777566194534302,2.420501232147217
E1_log,covid19_twitter,10,account_age_days,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_10_57_23,0.03190638425227415,7.198184886596141,7.110263824462891,-41.011348724365234,51.813865661621094
E1_log,twibot20,10,followers_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_followers_count_19_07_2026_10_59_18,0.08935333515458378,8.105102118967208,7.523551940917969,-6.154139995574951,65.69268035888672
E1_log,twibot20,10,friends_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_friends_count_19_07_2026_11_00_10,-0.07610095722684634,6.917509127253449,6.68339204788208,-14.41368579864502,47.851932525634766
E1_log,twibot20,10,statuses_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_statuses_count_19_07_2026_11_02_12,-0.0769798456223227,8.236771120926887,7.872962474822998,-10.866805076599121,67.84439849853516
E1_log,twibot20,10,listed_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_listed_count_19_07_2026_11_02_31,0.04482466422705779,3.758169938375002,2.8237431049346924,-1.177419662475586,14.123841285705566
E1_log,twibot20,10,account_age_days,regression,test,eval_E1_log_to_twibot20_reg_10shot_account_age_days_19_07_2026_11_02_31,-0.04401261015372771,7.5439490417668775,7.452695369720459,-43.18538284301758,56.91116714477539
E2_log,midterm,10,friends_count,regression,test,eval_E2_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_16_43,-0.13308905319416492,6.606103109785613,6.405282497406006,-16.27650260925293,43.64059829711914
E2_log,midterm,10,favourites_count,regression,test,eval_E2_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_16_43,-0.13004189949634917,9.743261502923724,9.502437591552734,-19.980148315429688,94.93114471435547
E2_log,midterm,10,followers_count,regression,test,eval_E2_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_16_43,-0.10069509709474309,6.135392383814514,5.748837471008301,-7.295823097229004,37.64303970336914
E2_log,midterm,10,statuses_count,regression,test,eval_E2_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_16_43,-0.07431230429197655,9.365321745877639,9.160441398620605,-22.651456832885742,87.7092514038086
E2_log,midterm,10,listed_count,regression,test,eval_E2_log_to_midterm_reg_10shot_listed_count_19_07_2026_11_16_59,-0.15736239623540088,1.8245091339911372,1.1673762798309326,-0.589384913444519,3.32883358001709
E4_log,midterm,10,followers_count,regression,test,eval_E4_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_17_00,-0.2977957307896786,6.147179131869908,5.749406814575195,-7.327729225158691,37.787811279296875
E2_log,midterm,10,account_age_days,regression,test,eval_E2_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_00,-0.21643508421458327,7.229109295737394,7.102583408355713,-29.969707489013672,52.2600212097168
E4_log,midterm,10,friends_count,regression,test,eval_E4_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_17_06,-0.24457627672077645,6.612408746619725,6.408323764801025,-16.309497833251953,43.72394943237305
E4_log,midterm,10,statuses_count,regression,test,eval_E4_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_17_16,-0.12779638725460873,9.372121954065419,9.16719913482666,-22.685815811157227,87.836669921875
E4_log,midterm,10,favourites_count,regression,test,eval_E4_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_17_16,-0.10162313969823727,9.748745177290166,9.510836601257324,-20.003768920898438,95.03803253173828
E4_log,midterm,10,listed_count,regression,test,eval_E4_log_to_midterm_reg_10shot_listed_count_19_07_2026_11_17_17,-0.2307019567872542,1.8331874298067596,1.1629542112350464,-0.6045407056808472,3.3605761528015137
E4_log,midterm,10,account_age_days,regression,test,eval_E4_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_28,-0.12752981509130049,7.227842211438159,7.106447696685791,-29.958852767944336,52.241703033447266
E4r_log,midterm,10,friends_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_friends_count_19_07_2026_11_17_33,-0.25278113200252084,6.651051098352096,6.44697904586792,-16.512399673461914,44.236480712890625
E4r_log,midterm,10,followers_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_followers_count_19_07_2026_11_17_33,-0.31642853735300114,6.183619043102093,5.788458347320557,-7.426753044128418,38.237144470214844
E4r_log,midterm,10,statuses_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_statuses_count_19_07_2026_11_17_34,-0.24450433423106102,9.411458648585933,9.2037992477417,-22.885061264038086,88.57555389404297
E4r_log,midterm,10,listed_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_listed_count_19_07_2026_11_17_50,-0.1666668774688984,1.847077873951062,1.1868585348129272,-0.6289485692977905,3.411696672439575
E4r_log,midterm,10,account_age_days,regression,test,eval_E4r_log_to_midterm_reg_10shot_account_age_days_19_07_2026_11_17_51,0.014998797799197655,7.263705486108038,7.144458770751953,-30.26683807373047,52.761417388916016
E4r_log,midterm,10,favourites_count,regression,test,eval_E4r_log_to_midterm_reg_10shot_favourites_count_19_07_2026_11_17_51,-0.1765789521579645,9.787202334110018,9.546947479248047,-20.169811248779297,95.7893295288086
E2_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_11_17_51,-0.05795176166739051,5.174538471078544,4.657808303833008,-4.2649383544921875,26.775848388671875
E2_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_11_18_14,-0.10611915706947005,8.24695831638356,7.7973222732543945,-8.526823997497559,68.01232147216797
E2_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_11_18_14,-0.061752762505751874,5.8129843233199985,5.581787109375,-12.080573081970215,33.79078674316406
E2_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_11_18_14,-0.04050002693080083,7.90866281233737,7.494377613067627,-8.910200119018555,62.54694747924805
E2_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_11_20_12,-0.07509762258245832,1.6484743810207036,1.0213782787322998,-0.5120037794113159,2.717467784881592
E4_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_11_20_41,-0.25249641237076537,5.192544713275489,4.660447597503662,-4.3016438484191895,26.962520599365234
E4_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_11_20_42,-0.17237449866367957,5.819427627786006,5.583925724029541,-12.109586715698242,33.86573791503906
E2_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E2_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_11_20_42,-0.12509741109127323,7.195783535494746,7.061050891876221,-27.200639724731445,51.779300689697266
E4_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_11_22_29,-0.15048100577983475,7.91891273626377,7.499326705932617,-8.935903549194336,62.70917892456055
E4_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_11_23_08,-0.09153323407357972,8.25256169168687,7.804231643676758,-8.539772987365723,68.10477447509766
E4_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_11_23_09,-0.21603388853332048,1.6797684760868103,1.0329499244689941,-0.5699554681777954,2.821622133255005
E4_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_11_23_09,-0.10375871643734512,7.199720790535555,7.066933631896973,-27.231508255004883,51.83597946166992
E4r_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_11_24_52,-0.28274333904649385,5.2107094596138985,4.683482646942139,-4.338801383972168,27.151493072509766
E4r_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_11_25_37,-0.22008591386867607,5.840555062240112,5.602721214294434,-12.204948425292969,34.112083435058594
E4r_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_11_25_37,-0.2846092110244071,7.942494420574031,7.516197681427002,-8.995168685913086,63.08321762084961
E4r_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_11_25_37,-0.21729625371396863,8.275728277791147,7.822211742401123,-8.593408584594727,68.48767852783203
E4r_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_11_27_13,-0.1792502146419463,1.6820958813884421,1.0557644367218018,-0.5743089914321899,2.82944655418396
E2_log,covid19_twitter,10,followers_count,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_11_28_09,-0.07017386502752343,5.327892667565631,4.932154178619385,-6.0510945320129395,28.38644027709961
E2_log,covid19_twitter,10,friends_count,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_11_28_09,-0.062144540008500955,5.694852331589756,5.505914211273193,-14.650493621826172,32.43134307861328
E4r_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4r_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_11_28_09,-0.044968166012856,7.2166930071178985,7.084175109863281,-27.36476707458496,52.080657958984375
E2_log,covid19_twitter,10,statuses_count,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_11_29_33,-0.06934704873006704,7.963075539764894,7.651060581207275,-12.236566543579102,63.41057205200195
E2_log,covid19_twitter,10,favourites_count,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_11_30_39,-0.11327317535677281,8.022741894901458,7.6552042961120605,-10.350237846374512,64.36438751220703
E2_log,covid19_twitter,10,account_age_days,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_11_33_03,-0.11681479382150252,7.227881530804157,7.136794090270996,-41.35870361328125,52.242271423339844
E2_log,covid19_twitter,10,listed_count,regression,test,eval_E2_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_11_33_03,-0.12630424165500806,1.539404351856394,0.922282874584198,-0.4467817544937134,2.3697657585144043
E4_log,covid19_twitter,10,followers_count,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_11_34_18,-0.2661599444086285,5.337341392000855,4.928666591644287,-6.076126575469971,28.487213134765625
E4_log,covid19_twitter,10,friends_count,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_11_35_50,-0.15596175310006768,5.693393546209632,5.50180196762085,-14.642476081848145,32.414730072021484
E4_log,covid19_twitter,10,statuses_count,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_11_38_03,-0.1311537969639832,7.964664863197738,7.6505889892578125,-12.241849899291992,63.43588638305664
E4_log,covid19_twitter,10,favourites_count,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_11_38_06,-0.07786840520186832,8.020840203088238,7.656342506408691,-10.34485912322998,64.33387756347656
E4_log,covid19_twitter,10,listed_count,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_11_39_13,-0.23133693253718288,1.5648640106154146,0.9236590266227722,-0.4950331449508667,2.4487993717193604
E4_log,covid19_twitter,10,account_age_days,regression,test,eval_E4_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_11_41_11,-0.08533603296800137,7.2252659309839595,7.136458396911621,-41.32805252075195,52.2044677734375
E4r_log,covid19_twitter,10,followers_count,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_11_43_06,-0.26279882303045143,5.362944279119668,4.958041191101074,-6.144176959991455,28.761171340942383
E4r_log,covid19_twitter,10,friends_count,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_11_43_12,-0.1891010623909062,5.7224042713296,5.529086112976074,-14.802295684814453,32.74591064453125
E4r_log,covid19_twitter,10,statuses_count,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_11_44_13,-0.2575445316012314,7.9952612193306125,7.675638675689697,-12.343783378601074,63.92420196533203
E4r_log,covid19_twitter,10,favourites_count,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_11_46_32,-0.17244493662081287,8.050520639583466,7.682597637176514,-10.428975105285645,64.81088256835938
E4r_log,covid19_twitter,10,listed_count,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_11_48_14,-0.177236047700521,1.5712830689803732,0.9452581405639648,-0.5073233842849731,2.46893048286438
E4r_log,covid19_twitter,10,account_age_days,regression,test,eval_E4r_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_11_48_20,-0.029100343785819337,7.250327530401347,7.161855697631836,-41.62220001220703,52.5672492980957
E2_log,twibot20,10,followers_count,regression,test,eval_E2_log_to_twibot20_reg_10shot_followers_count_19_07_2026_11_49_23,-0.11692832020444777,8.105873483871028,7.506480693817139,-6.155501842498779,65.70518493652344
E2_log,twibot20,10,friends_count,regression,test,eval_E2_log_to_twibot20_reg_10shot_friends_count_19_07_2026_11_52_45,-0.038447061704781633,6.902014076291512,6.670605659484863,-14.344710350036621,47.63779830932617
E2_log,twibot20,10,statuses_count,regression,test,eval_E2_log_to_twibot20_reg_10shot_statuses_count_19_07_2026_11_53_06,-0.11926403929747638,8.22267944622619,7.858570098876953,-10.826236724853516,67.61245727539062
E2_log,twibot20,10,account_age_days,regression,test,eval_E2_log_to_twibot20_reg_10shot_account_age_days_19_07_2026_11_53_10,-0.16532316084097054,7.532907643851794,7.440094470977783,-43.05613708496094,56.74469757080078
E4_log,twibot20,10,followers_count,regression,test,eval_E4_log_to_twibot20_reg_10shot_followers_count_19_07_2026_11_53_11,-0.6127760413003693,8.199853793445754,7.556920528411865,-6.322386741638184,67.23760223388672
E2_log,twibot20,10,listed_count,regression,test,eval_E2_log_to_twibot20_reg_10shot_listed_count_19_07_2026_11_53_11,-0.20852954532316853,3.7674600395812177,2.797551393508911,-1.1881980895996094,14.193755149841309
E4_log,twibot20,10,friends_count,regression,test,eval_E4_log_to_twibot20_reg_10shot_friends_count_19_07_2026_11_53_22,-0.18093716848390792,6.958920513055976,6.7202606201171875,-14.598784446716309,48.42657470703125
E4_log,twibot20,10,statuses_count,regression,test,eval_E4_log_to_twibot20_reg_10shot_statuses_count_19_07_2026_11_53_26,-0.43155462186155874,8.294847143603201,7.9102277755737305,-11.034737586975098,68.80448913574219
E4_log,twibot20,10,listed_count,regression,test,eval_E4_log_to_twibot20_reg_10shot_listed_count_19_07_2026_11_53_27,-0.6090824504114496,3.876341802794837,2.855924129486084,-1.3165061473846436,15.026025772094727
E4_log,twibot20,10,account_age_days,regression,test,eval_E4_log_to_twibot20_reg_10shot_account_age_days_19_07_2026_11_53_32,-0.2602485283135899,7.589330572428484,7.493346214294434,-43.71858596801758,57.597938537597656
E4r_log,twibot20,10,followers_count,regression,test,eval_E4r_log_to_twibot20_reg_10shot_followers_count_19_07_2026_11_53_38,-0.2507106707518859,8.15287061815691,7.548793792724609,-6.238717079162598,66.46929931640625
E4r_log,twibot20,10,friends_count,regression,test,eval_E4r_log_to_twibot20_reg_10shot_friends_count_19_07_2026_11_53_42,-0.22754685349156487,6.9507808548527485,6.711723327636719,-14.562314987182617,48.3133544921875
E4r_log,twibot20,10,statuses_count,regression,test,eval_E4r_log_to_twibot20_reg_10shot_statuses_count_19_07_2026_11_53_42,-0.2725527805620111,8.273351278026874,7.902470111846924,-10.972443580627441,68.4483413696289
E4r_log,twibot20,10,listed_count,regression,test,eval_E4r_log_to_twibot20_reg_10shot_listed_count_19_07_2026_11_53_52,-0.17716285218076436,3.7905371244580275,2.831742763519287,-1.2150871753692627,14.368171691894531
E4r_log,twibot20,10,account_age_days,regression,test,eval_E4r_log_to_twibot20_reg_10shot_account_age_days_19_07_2026_11_53_53,-0.05938900917376356,7.574146225155616,7.485541820526123,-43.539825439453125,57.36769104003906
E2b_log,midterm,10,friends_count,regression,test,eval_E2b_log_to_midterm_reg_10shot_friends_count_19_07_2026_12_12_08,-0.15576459511072663,6.731249161262425,6.531711578369141,-16.937273025512695,45.309715270996094
E2b_log,midterm,10,favourites_count,regression,test,eval_E2b_log_to_midterm_reg_10shot_favourites_count_19_07_2026_12_12_08,-0.07274686621194441,9.864841306079922,9.628246307373047,-20.507009506225586,97.31509399414062
E2b_log,midterm,10,statuses_count,regression,test,eval_E2b_log_to_midterm_reg_10shot_statuses_count_19_07_2026_12_12_08,-0.11521896130779934,9.48966658911978,9.286118507385254,-23.283674240112305,90.05377197265625
E2b_log,midterm,10,followers_count,regression,test,eval_E2b_log_to_midterm_reg_10shot_followers_count_19_07_2026_12_12_08,-0.16626045705753129,6.25809564795202,5.872299671173096,-7.630962371826172,39.163761138916016
