train_id	eval_id	roc_auc	result_status	run_id	run_name	created_at	pretrained_model_run	n_shots	n_way	n_query	eval_random_query	test_len_cap	val_len_cap	task_name	n_hop
midterm+pl	election2020+nm	0.6160326356	reported_legacy	llowcug8	eval_midterm_pl_to_election2020_nm_3shot_05_05_2026_00_29_01	2026-05-05T07:29:04Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	3	12	False	500	500	neighbor_matching	2
midterm+pl	election2020+pl	0.7226268500	reported_legacy	wtyken3i	eval_midterm_pl_to_election2020_pl_3shot_05_05_2026_00_37_58	2026-05-05T07:38:00Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	2	12	False	500	500	classification	2
midterm+pl	midterm+lp	0.5083317393	void_pre_20260723	31oqryxk	eval_midterm_pl_to_midterm_lp_3shot_04_05_2026_23_23_21	2026-05-05T06:23:24Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
midterm+pl	midterm+nm	0.6971500332	reported_legacy	zkig06qy	eval_midterm_pl_to_midterm_nm_3shot_04_05_2026_23_58_28	2026-05-05T06:58:30Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
midterm+pl	midterm+pl	0.9895654469	reported_legacy	4byc7g5t	eval_midterm_pl_to_midterm_pl_3shot_05_05_2026_00_02_11	2026-05-05T07:02:15Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	2	12	False	1000	1000	classification	2
midterm+pl	ukr_rus_suspended+nm	0.5385004734	reported_legacy	s1bhxwq3	eval_midterm_pl_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_05_28	2026-05-05T07:05:30Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	3	12	False	500	500	neighbor_matching	2
midterm+pl	ukr_rus_suspended+pl	0.4949821839	reported_legacy	9sdcs26z	eval_midterm_pl_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_08_18	2026-05-05T07:08:21Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	2	12	False	500	500	classification	2
midterm+pl	ukr_rus_twitter+lp	0.5764418394	void_pre_20260723	3im0i73j	eval_midterm_pl_to_ukr_rus_twitter_lp_3shot_14_04_2026_00_44_50	2026-04-14T07:44:55Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
midterm+pl	ukr_rus_twitter+nm	0.6509869260	reported_legacy	qyzpdlab	eval_midterm_pl_to_ukr_rus_twitter_nm_3shot_04_05_2026_23_54_01	2026-05-05T06:54:06Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
midterm+pl	ukr_rus_twitter+pl	0.4580338760	reported_legacy	kb70zl4h	eval_midterm_pl_to_ukr_rus_twitter_pl_3shot_04_05_2026_23_57_18	2026-05-05T06:57:28Z	state/train1_midterm_pl_1p5m_13_04_2026_17_14_38/checkpoint/state_dict_22000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+lp	covid19_twitter+lp	0.8573320965	void_pre_20260723	xa4vkht6	eval_ukr_rus_twitter_lp_to_covid19_twitter_lp_3shot_13_04_2026_22_07_03	2026-04-14T05:07:08Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+lp	covid19_twitter+nm	0.9174163219	reported_legacy	tfi6fmu9	eval_ukr_rus_twitter_lp_to_covid19_twitter_nm_3shot_04_05_2026_23_57_48	2026-05-05T06:57:52Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+lp	covid19_twitter+pl	0.5438706463	reported_legacy	ooktycn6	eval_ukr_rus_twitter_lp_to_covid19_twitter_pl_3shot_04_05_2026_23_59_47	2026-05-05T06:59:52Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+lp	covid_political+nm	0.5950178806	reported_legacy	bohax427	eval_ukr_rus_twitter_lp_to_covid_political_nm_3shot_05_05_2026_00_04_55	2026-05-05T07:04:56Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+lp	covid_political+pl	0.5702749022	reported_legacy	c8skjkrf	eval_ukr_rus_twitter_lp_to_covid_political_pl_3shot_05_05_2026_00_08_08	2026-05-05T07:08:10Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+lp	election2020+nm	0.6681031857	reported_legacy	ipaba1x8	eval_ukr_rus_twitter_lp_to_election2020_nm_3shot_05_05_2026_01_15_13	2026-05-05T08:15:15Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+lp	election2020+pl	0.6813215289	reported_legacy	69i4jlns	eval_ukr_rus_twitter_lp_to_election2020_pl_3shot_05_05_2026_01_24_31	2026-05-05T08:24:43Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+lp	midterm+lp	0.7662499675	void_pre_20260723	80xpta0a	eval_ukr_rus_twitter_lp_to_midterm_lp_3shot_13_04_2026_22_03_52	2026-04-14T05:03:54Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+lp	midterm+nm	0.8273715897	reported_legacy	jvvic739	eval_ukr_rus_twitter_lp_to_midterm_nm_3shot_05_05_2026_00_19_28	2026-05-05T07:19:30Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+lp	midterm+pl	0.5286291771	reported_legacy	o88tptbh	eval_ukr_rus_twitter_lp_to_midterm_pl_3shot_05_05_2026_00_23_10	2026-05-05T07:23:12Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+lp	ukr_rus_suspended+nm	0.6391909473	reported_legacy	huvy9dco	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_19_21	2026-05-05T07:19:23Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+lp	ukr_rus_suspended+pl	0.5096541511	reported_legacy	8hxosp5r	eval_ukr_rus_twitter_lp_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_22_13	2026-05-05T07:22:14Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+lp	ukr_rus_twitter+lp	0.9210111807	void_pre_20260723	e8bx3imo	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_lp_3shot_13_04_2026_22_05_05	2026-04-14T05:05:09Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+lp	ukr_rus_twitter+nm	0.9477537864	reported_legacy	2qek0nz0	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_nm_3shot_05_05_2026_00_11_57	2026-05-05T07:12:02Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+lp	ukr_rus_twitter+pl	0.7968904753	reported_legacy	9j8ugfgk	eval_ukr_rus_twitter_lp_to_ukr_rus_twitter_pl_3shot_05_05_2026_00_15_17	2026-05-05T07:15:26Z	state/train1_ukr_rus_twitter_lp_1p5m_13_04_2026_17_00_47/checkpoint/state_dict_28000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+nm	covid19_twitter+lp	0.8299639494	void_pre_20260723	djego11d	eval_ukr_rus_twitter_nm_to_covid19_twitter_lp_3shot_04_05_2026_23_26_03	2026-05-05T06:26:09Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
ukr_rus_twitter+nm	covid19_twitter+nm	0.9886702278	reported_legacy	4arw8ezm	eval_ukr_rus_twitter_nm_to_covid19_twitter_nm_3shot_04_05_2026_23_52_22	2026-05-05T06:52:27Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+nm	covid19_twitter+pl	0.5346862328	reported_legacy	80jx7l8x	eval_ukr_rus_twitter_nm_to_covid19_twitter_pl_3shot_04_05_2026_23_54_28	2026-05-05T06:54:34Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+nm	covid_political+nm	0.7282563158	reported_legacy	9qhhvtan	eval_ukr_rus_twitter_nm_to_covid_political_nm_3shot_04_05_2026_23_57_41	2026-05-05T06:57:43Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+nm	covid_political+pl	0.6293338900	reported_legacy	n168ecig	eval_ukr_rus_twitter_nm_to_covid_political_pl_3shot_05_05_2026_00_00_50	2026-05-05T07:00:52Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+nm	election2020+nm	0.7274617470	reported_legacy	7os4lvbu	eval_ukr_rus_twitter_nm_to_election2020_nm_3shot_05_05_2026_00_52_02	2026-05-05T07:52:04Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+nm	election2020+pl	0.8157031267	reported_legacy	2sccm03i	eval_ukr_rus_twitter_nm_to_election2020_pl_3shot_05_05_2026_01_01_06	2026-05-05T08:01:08Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+nm	midterm+lp	0.7018214185	void_pre_20260723	gfeimxt9	eval_ukr_rus_twitter_nm_to_midterm_lp_3shot_13_04_2026_21_43_56	2026-04-14T04:43:58Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+nm	midterm+nm	0.9341270268	reported_legacy	hxgjjkcm	eval_ukr_rus_twitter_nm_to_midterm_nm_3shot_05_05_2026_00_08_57	2026-05-05T07:08:59Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+nm	midterm+pl	0.7813027107	reported_legacy	agjkcwzt	eval_ukr_rus_twitter_nm_to_midterm_pl_3shot_05_05_2026_00_12_39	2026-05-05T07:12:42Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+nm	ukr_rus_suspended+nm	0.7468597513	reported_legacy	tv67ngbr	eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_12_27	2026-05-05T07:12:28Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+nm	ukr_rus_suspended+pl	0.5057722639	reported_legacy	8f33xtag	eval_ukr_rus_twitter_nm_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_15_16	2026-05-05T07:15:18Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+nm	ukr_rus_twitter+lp	0.8074498782	void_pre_20260723	ps6gdafx	eval_ukr_rus_twitter_nm_to_ukr_rus_twitter_lp_3shot_13_04_2026_21_50_24	2026-04-14T04:50:27Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+nm	ukr_rus_twitter+nm	0.9912666024	reported_legacy	qbnk0non	eval_ukr_rus_twitter_nm_to_ukr_rus_twitter_nm_3shot_05_05_2026_00_03_03	2026-05-05T07:03:08Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+nm	ukr_rus_twitter+pl	0.8145446225	reported_legacy	xlfglclj	eval_ukr_rus_twitter_nm_to_ukr_rus_twitter_pl_3shot_05_05_2026_00_06_24	2026-05-05T07:06:29Z	state/train1_ukr_rus_twitter_nm_1p5m_13_04_2026_12_40_49/checkpoint/state_dict_40000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+pl	covid19_twitter+lp	0.5078920243	void_pre_20260723	oa5cf1de	eval_ukr_rus_twitter_pl_to_covid19_twitter_lp_3shot_13_04_2026_22_22_55	2026-04-14T05:23:00Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+pl	covid19_twitter+nm	0.6732075114	reported_legacy	qxv72u0w	eval_ukr_rus_twitter_pl_to_covid19_twitter_nm_3shot_05_05_2026_00_03_11	2026-05-05T07:03:15Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+pl	covid19_twitter+pl	0.5329375604	reported_legacy	cm4onkar	eval_ukr_rus_twitter_pl_to_covid19_twitter_pl_3shot_05_05_2026_00_05_14	2026-05-05T07:05:20Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+pl	covid_political+nm	0.5077179777	reported_legacy	m94cvmoj	eval_ukr_rus_twitter_pl_to_covid_political_nm_3shot_05_05_2026_00_12_12	2026-05-05T07:12:14Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+pl	covid_political+pl	0.4710770261	reported_legacy	ea59gzpt	eval_ukr_rus_twitter_pl_to_covid_political_pl_3shot_05_05_2026_00_15_17	2026-05-05T07:15:19Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+pl	election2020+nm	0.5222279642	reported_legacy	fwkxegri	eval_ukr_rus_twitter_pl_to_election2020_nm_3shot_05_05_2026_01_38_16	2026-05-05T08:38:19Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+pl	election2020+pl	0.5119741494	reported_legacy	buguczgc	eval_ukr_rus_twitter_pl_to_election2020_pl_3shot_05_05_2026_01_47_02	2026-05-05T08:47:05Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+pl	midterm+lp	0.4606711304	void_pre_20260723	eivavtcf	eval_ukr_rus_twitter_pl_to_midterm_lp_3shot_13_04_2026_22_23_56	2026-04-14T05:23:58Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+pl	midterm+nm	0.6068977670	reported_legacy	1b4gyz9v	eval_ukr_rus_twitter_pl_to_midterm_nm_3shot_05_05_2026_00_30_00	2026-05-05T07:30:02Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+pl	midterm+pl	0.5466698069	reported_legacy	6ldcqu02	eval_ukr_rus_twitter_pl_to_midterm_pl_3shot_05_05_2026_00_33_42	2026-05-05T07:33:44Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	1000	1000	classification	2
ukr_rus_twitter+pl	ukr_rus_suspended+nm	0.5122751365	reported_legacy	ky652ivk	eval_ukr_rus_twitter_pl_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_26_16	2026-05-05T07:26:18Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	500	500	neighbor_matching	2
ukr_rus_twitter+pl	ukr_rus_suspended+pl	0.4971418672	reported_legacy	vgjg8pi8	eval_ukr_rus_twitter_pl_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_29_07	2026-05-05T07:29:09Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	500	500	classification	2
ukr_rus_twitter+pl	ukr_rus_twitter+lp	0.5310399528	void_pre_20260723	5lvl877d	eval_ukr_rus_twitter_pl_to_ukr_rus_twitter_lp_3shot_13_04_2026_22_19_47	2026-04-14T05:19:50Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	1	12		1000	1000	temporal_link_prediction	2
ukr_rus_twitter+pl	ukr_rus_twitter+nm	0.7318797348	reported_legacy	f2l4jsxv	eval_ukr_rus_twitter_pl_to_ukr_rus_twitter_nm_3shot_05_05_2026_00_20_57	2026-05-05T07:21:02Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
ukr_rus_twitter+pl	ukr_rus_twitter+pl	0.5225863314	reported_legacy	fax2vv57	eval_ukr_rus_twitter_pl_to_ukr_rus_twitter_pl_3shot_05_05_2026_00_24_15	2026-05-05T07:24:20Z	state/train1_ukr_rus_twitter_pl_1p5m_13_04_2026_11_30_52/checkpoint/state_dict_22000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+nm	covid19_twitter+lp	0.6367173760	void_pre_20260723	f285v5jh	eval_covid_political_nm_to_covid19_twitter_lp_3shot_04_05_2026_16_43_20	2026-05-04T23:43:26Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+nm	covid19_twitter+nm	0.9211306008	reported_legacy	vkaulldq	eval_covid_political_nm_to_covid19_twitter_nm_3shot_05_05_2026_00_24_42	2026-05-05T07:24:47Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
covid_political+nm	covid19_twitter+pl	0.5118472054	reported_legacy	c8zv2yno	eval_covid_political_nm_to_covid19_twitter_pl_3shot_05_05_2026_00_26_44	2026-05-05T07:26:51Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+nm	covid_political+nm	0.9176249918	reported_legacy	70wgw1gd	eval_covid_political_nm_to_covid_political_nm_3shot_05_05_2026_00_41_00	2026-05-05T07:41:02Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	12	False	500	500	neighbor_matching	2
covid_political+nm	covid_political+pl	0.8996143456	reported_legacy	rt0i09oq	eval_covid_political_nm_to_covid_political_pl_3shot_05_05_2026_00_44_11	2026-05-05T07:44:13Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	12	False	500	500	classification	2
covid_political+nm	election2020+nm	0.8496573333	reported_legacy	4iqiqoqh	eval_covid_political_nm_to_election2020_nm_3shot_20_05_2026_16_18_30	2026-05-20T23:18:33Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
covid_political+nm	election2020+pl	0.9826240000	reported_legacy	j655ym6l	eval_covid_political_nm_to_election2020_pl_3shot_20_05_2026_16_19_06	2026-05-20T23:19:08Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
covid_political+nm	midterm+lp	0.7244932990	void_pre_20260723	mcqut6ou	eval_covid_political_nm_to_midterm_lp_3shot_04_05_2026_16_38_07	2026-05-04T23:38:09Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+nm	midterm+nm	0.9112282441	reported_legacy	jv2z7rly	eval_covid_political_nm_to_midterm_nm_3shot_05_05_2026_01_12_29	2026-05-05T08:12:31Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
covid_political+nm	midterm+pl	0.9724748861	reported_legacy	06dvj01p	eval_covid_political_nm_to_midterm_pl_3shot_05_05_2026_01_16_17	2026-05-05T08:16:19Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+nm	ukr_rus_suspended+nm	0.7172000000	reported_legacy	x8t6qncy	eval_covid_political_nm_to_ukr_rus_suspended_nm_3shot_20_05_2026_16_06_10	2026-05-20T23:06:12Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
covid_political+nm	ukr_rus_suspended+pl	0.5065960000	reported_legacy	f0f0gl87	eval_covid_political_nm_to_ukr_rus_suspended_pl_3shot_20_05_2026_16_06_30	2026-05-20T23:06:32Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
covid_political+nm	ukr_rus_twitter+lp	0.7209555031	void_pre_20260723	imiligom	eval_covid_political_nm_to_ukr_rus_twitter_lp_3shot_04_05_2026_16_48_36	2026-05-04T23:48:42Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+nm	ukr_rus_twitter+nm	0.9263965857	reported_legacy	p2mv955v	eval_covid_political_nm_to_ukr_rus_twitter_nm_3shot_05_05_2026_00_56_23	2026-05-05T07:56:27Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
covid_political+nm	ukr_rus_twitter+pl	0.5491197653	reported_legacy	ljwr4kpa	eval_covid_political_nm_to_ukr_rus_twitter_pl_3shot_05_05_2026_00_59_40	2026-05-05T07:59:45Z	state/train1_covid_political_nm_21_04_2026_00_00_23/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+pl	covid19_twitter+lp	0.4676849068	void_pre_20260723	yoend3jk	eval_covid_political_pl_to_covid19_twitter_lp_3shot_04_05_2026_18_50_24	2026-05-05T01:50:30Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+pl	covid19_twitter+nm	0.6912239581	reported_legacy	0npgbwcq	eval_covid_political_pl_to_covid19_twitter_nm_3shot_05_05_2026_00_30_08	2026-05-05T07:30:13Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
covid_political+pl	covid19_twitter+pl	0.5205525769	reported_legacy	hq9io1wa	eval_covid_political_pl_to_covid19_twitter_pl_3shot_05_05_2026_00_32_14	2026-05-05T07:32:18Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	12	False	1000	1000	classification	2
covid_political+pl	covid_political+nm	0.7962578778	reported_legacy	lydw14i0	eval_covid_political_pl_to_covid_political_nm_3shot_05_05_2026_00_48_10	2026-05-05T07:48:11Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	12	False	500	500	neighbor_matching	2
covid_political+pl	covid_political+pl	0.9734753083	reported_legacy	6h7993xe	eval_covid_political_pl_to_covid_political_pl_3shot_05_05_2026_00_51_20	2026-05-05T07:51:21Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	12	False	500	500	classification	2
covid_political+pl	election2020+nm	0.8074826667	reported_legacy	6xmrfspr	eval_covid_political_pl_to_election2020_nm_3shot_20_05_2026_16_21_55	2026-05-20T23:21:58Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	1	False	500	500	neighbor_matching	2
covid_political+pl	election2020+pl	0.9898720000	reported_legacy	pyvvcwoc	eval_covid_political_pl_to_election2020_pl_3shot_20_05_2026_16_22_30	2026-05-20T23:22:32Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	2	1	False	500	500	classification	2
covid_political+pl	midterm+lp	0.4842086543	void_pre_20260723	zrzpifku	eval_covid_political_pl_to_midterm_lp_3shot_04_05_2026_18_50_54	2026-05-05T01:50:57Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	1	12	False	1000	1000	temporal_link_prediction	2
covid_political+pl	midterm+nm	0.6485599153	reported_legacy	eowxde64	eval_covid_political_pl_to_midterm_nm_3shot_05_05_2026_01_25_49	2026-05-05T08:26:09Z	state/train1_covid_political_pl_21_04_2026_00_01_34/checkpoint/state_dict_4000.ckpt	3	3	12	False	1000	1000	neighbor_matching	2
