train_id	eval_id	shots	roc_auc	result_status	run_id	run_name	created_at
covid19_twitter+pl	covid_political+nm	3	0.5022459447	reported_legacy	abkiinz4	eval_covid19_twitter_pl_to_covid_political_nm_3shot_05_05_2026_00_33_49	2026-05-05T07:33:51Z
covid19_twitter+pl	covid_political+nm	10	0.5053021897	reported_legacy	8gmimbws	eval_covid19_twitter_pl_to_covid_political_nm_10shot_23_04_2026_01_10_23	2026-04-23T08:10:25Z
covid19_twitter+pl	covid_political+pl	0	0.6442482467	reported_legacy	u1clk5hu	eval_covid19_twitter_pl_to_covid_political_pl_0shot_05_05_2026_00_33_08	2026-05-05T07:33:10Z
covid19_twitter+pl	covid_political+pl	1	0.6292365856	reported_legacy	g68ex00y	eval_covid19_twitter_pl_to_covid_political_pl_1shot_23_04_2026_01_09_39	2026-04-23T08:09:41Z
covid19_twitter+pl	covid_political+pl	3	0.5785250467	reported_legacy	axhit65q	eval_covid19_twitter_pl_to_covid_political_pl_3shot_05_05_2026_00_37_01	2026-05-05T07:37:03Z
covid19_twitter+pl	covid_political+pl	10	0.6502832478	reported_legacy	pqqkslcx	eval_covid19_twitter_pl_to_covid_political_pl_10shot_23_04_2026_01_15_06	2026-04-23T08:15:08Z
covid19_twitter+pl	election2020+nm	0	0.4932820000	reported_legacy	wug09ocy	eval_covid19_twitter_pl_to_election2020_nm_0shot_20_05_2026_16_14_31	2026-05-20T23:14:34Z
covid19_twitter+pl	election2020+nm	1	0.5005281834	reported_legacy	wcahrrrd	eval_covid19_twitter_pl_to_election2020_nm_1shot_23_04_2026_04_45_50	2026-04-23T11:45:54Z
covid19_twitter+pl	election2020+nm	3	0.5000059128	reported_legacy	2wyc9m7a	eval_covid19_twitter_pl_to_election2020_nm_3shot_05_05_2026_02_44_55	2026-05-05T09:44:57Z
covid19_twitter+pl	election2020+nm	10	0.5114620000	reported_legacy	z5k89cvs	eval_covid19_twitter_pl_to_election2020_nm_10shot_20_05_2026_16_16_01	2026-05-20T23:16:04Z
covid19_twitter+pl	election2020+pl	0	0.5649760000	reported_legacy	4ty9t8pb	eval_covid19_twitter_pl_to_election2020_pl_0shot_20_05_2026_16_14_48	2026-05-20T23:14:50Z
covid19_twitter+pl	election2020+pl	1	0.6009899361	reported_legacy	h7bqe2pp	eval_covid19_twitter_pl_to_election2020_pl_1shot_23_04_2026_04_53_22	2026-04-23T11:53:25Z
covid19_twitter+pl	election2020+pl	3	0.5655835250	reported_legacy	kc0k9q34	eval_covid19_twitter_pl_to_election2020_pl_3shot_05_05_2026_02_53_35	2026-05-05T09:53:37Z
covid19_twitter+pl	election2020+pl	10	0.5320560000	reported_legacy	vs6ier9h	eval_covid19_twitter_pl_to_election2020_pl_10shot_20_05_2026_16_17_16	2026-05-20T23:17:19Z
covid19_twitter+pl	midterm+lp	0	0.5158759917	void_pre_20260723	evhcqwuy	eval_covid19_twitter_pl_to_midterm_lp_0shot_13_04_2026_22_15_28	2026-04-14T05:15:31Z
covid19_twitter+pl	midterm+lp	1	0.4882553739	void_pre_20260723	wv08ctin	eval_covid19_twitter_pl_to_midterm_lp_1shot_13_04_2026_22_19_28	2026-04-14T05:19:31Z
covid19_twitter+pl	midterm+lp	3	0.4890484454	void_pre_20260723	bvoy1z4i	eval_covid19_twitter_pl_to_midterm_lp_3shot_13_04_2026_22_23_57	2026-04-14T05:23:59Z
covid19_twitter+pl	midterm+lp	10	0.4906260696	void_pre_20260723	dqnic6lx	eval_covid19_twitter_pl_to_midterm_lp_10shot_13_04_2026_22_29_40	2026-04-14T05:29:42Z
covid19_twitter+pl	midterm+nm	0	0.5031121407	reported_legacy	ky0u4w7a	eval_covid19_twitter_pl_to_midterm_nm_0shot_05_05_2026_00_57_13	2026-05-05T07:57:15Z
covid19_twitter+pl	midterm+nm	1	0.5013215090	reported_legacy	noutopks	eval_covid19_twitter_pl_to_midterm_nm_1shot_13_04_2026_22_17_22	2026-04-14T05:17:25Z
covid19_twitter+pl	midterm+nm	3	0.5079276457	reported_legacy	gf46g4qq	eval_covid19_twitter_pl_to_midterm_nm_3shot_05_05_2026_01_01_58	2026-05-05T08:02:00Z
covid19_twitter+pl	midterm+nm	10	0.5207695983	reported_legacy	ovi8qvoc	eval_covid19_twitter_pl_to_midterm_nm_10shot_13_04_2026_22_26_15	2026-04-14T05:26:17Z
covid19_twitter+pl	midterm+pl	0	0.5192265268	reported_legacy	5ffzqz36	eval_covid19_twitter_pl_to_midterm_pl_0shot_05_05_2026_01_00_17	2026-05-05T08:00:20Z
covid19_twitter+pl	midterm+pl	1	0.5428104629	reported_legacy	1rjao4rr	eval_covid19_twitter_pl_to_midterm_pl_1shot_13_04_2026_22_20_39	2026-04-14T05:20:41Z
covid19_twitter+pl	midterm+pl	3	0.5600773600	reported_legacy	wwmqiemj	eval_covid19_twitter_pl_to_midterm_pl_3shot_05_05_2026_01_05_42	2026-05-05T08:05:44Z
covid19_twitter+pl	midterm+pl	10	0.5402528183	reported_legacy	6buaaxi4	eval_covid19_twitter_pl_to_midterm_pl_10shot_13_04_2026_22_31_26	2026-04-14T05:31:28Z
covid19_twitter+pl	ukr_rus_suspended+nm	0	0.5191820000	reported_legacy	io20k3r2	eval_covid19_twitter_pl_to_ukr_rus_suspended_nm_0shot_20_05_2026_16_03_45	2026-05-20T23:03:46Z
covid19_twitter+pl	ukr_rus_suspended+nm	1	0.5002985201	reported_legacy	bggw7yny	eval_covid19_twitter_pl_to_ukr_rus_suspended_nm_1shot_23_04_2026_01_04_07	2026-04-23T08:04:08Z
covid19_twitter+pl	ukr_rus_suspended+nm	3	0.5006606410	reported_legacy	3phnsc78	eval_covid19_twitter_pl_to_ukr_rus_suspended_nm_3shot_05_05_2026_00_47_23	2026-05-05T07:47:25Z
covid19_twitter+pl	ukr_rus_suspended+nm	10	0.5256586667	reported_legacy	7s370bfr	eval_covid19_twitter_pl_to_ukr_rus_suspended_nm_10shot_20_05_2026_16_04_48	2026-05-20T23:04:49Z
covid19_twitter+pl	ukr_rus_suspended+pl	0	0.5313640000	reported_legacy	5wscweze	eval_covid19_twitter_pl_to_ukr_rus_suspended_pl_0shot_20_05_2026_16_04_00	2026-05-20T23:04:01Z
covid19_twitter+pl	ukr_rus_suspended+pl	1	0.5132417789	reported_legacy	zf56kan7	eval_covid19_twitter_pl_to_ukr_rus_suspended_pl_1shot_23_04_2026_01_06_37	2026-04-23T08:06:39Z
covid19_twitter+pl	ukr_rus_suspended+pl	3	0.5147144550	reported_legacy	xfvcdhvb	eval_covid19_twitter_pl_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_50_26	2026-05-05T07:50:28Z
covid19_twitter+pl	ukr_rus_suspended+pl	10	0.5253600000	reported_legacy	4j8yk063	eval_covid19_twitter_pl_to_ukr_rus_suspended_pl_10shot_20_05_2026_16_05_22	2026-05-20T23:05:24Z
covid19_twitter+pl	ukr_rus_twitter+lp	0	0.5005352707	void_pre_20260723	e2y9rh89	eval_covid19_twitter_pl_to_ukr_rus_twitter_lp_0shot_13_04_2026_22_40_24	2026-04-14T05:40:30Z
covid19_twitter+pl	ukr_rus_twitter+lp	1	0.5108662886	void_pre_20260723	wg60wybr	eval_covid19_twitter_pl_to_ukr_rus_twitter_lp_1shot_13_04_2026_22_46_02	2026-04-14T05:46:08Z
covid19_twitter+pl	ukr_rus_twitter+lp	3	0.5050697051	void_pre_20260723	7liqpta8	eval_covid19_twitter_pl_to_ukr_rus_twitter_lp_3shot_13_04_2026_22_52_15	2026-04-14T05:52:21Z
covid19_twitter+pl	ukr_rus_twitter+lp	10	0.5071972339	void_pre_20260723	e73gvn4a	eval_covid19_twitter_pl_to_ukr_rus_twitter_lp_10shot_13_04_2026_23_00_19	2026-04-14T06:00:24Z
covid19_twitter+pl	ukr_rus_twitter+nm	0	0.5005366709	reported_legacy	qyrjfaiw	eval_covid19_twitter_pl_to_ukr_rus_twitter_nm_0shot_05_05_2026_00_43_29	2026-05-05T07:43:34Z
covid19_twitter+pl	ukr_rus_twitter+nm	1	0.5033737771	reported_legacy	rteiifqi	eval_covid19_twitter_pl_to_ukr_rus_twitter_nm_1shot_13_04_2026_22_42_57	2026-04-14T05:43:02Z
covid19_twitter+pl	ukr_rus_twitter+nm	3	0.5102025557	reported_legacy	7ugeiml5	eval_covid19_twitter_pl_to_ukr_rus_twitter_nm_3shot_05_05_2026_00_47_32	2026-05-05T07:47:36Z
covid19_twitter+pl	ukr_rus_twitter+nm	10	0.5266261960	reported_legacy	qqqpx5e2	eval_covid19_twitter_pl_to_ukr_rus_twitter_nm_10shot_13_04_2026_22_55_22	2026-04-14T05:55:27Z
covid19_twitter+pl	ukr_rus_twitter+pl	0	0.6553342483	reported_legacy	j3k5pujm	eval_covid19_twitter_pl_to_ukr_rus_twitter_pl_0shot_05_05_2026_00_46_15	2026-05-05T07:46:19Z
covid19_twitter+pl	ukr_rus_twitter+pl	1	0.5567798622	reported_legacy	qufbyu1g	eval_covid19_twitter_pl_to_ukr_rus_twitter_pl_1shot_13_04_2026_22_47_19	2026-04-14T05:47:24Z
covid19_twitter+pl	ukr_rus_twitter+pl	3	0.5965721160	reported_legacy	j1qvka6y	eval_covid19_twitter_pl_to_ukr_rus_twitter_pl_3shot_05_05_2026_00_50_51	2026-05-05T07:50:55Z
covid19_twitter+pl	ukr_rus_twitter+pl	10	0.5771933211	reported_legacy	yvq4t7op	eval_covid19_twitter_pl_to_ukr_rus_twitter_pl_10shot_13_04_2026_23_02_20	2026-04-14T06:02:25Z
midterm+lp	covid19_twitter+lp	0	0.5165128028	void_pre_20260723	j1o16im3	eval_midterm_lp_to_covid19_twitter_lp_0shot_04_05_2026_23_05_21	2026-05-05T06:05:28Z
midterm+lp	covid19_twitter+lp	1	0.5882033235	void_pre_20260723	lojwmyqg	eval_midterm_lp_to_covid19_twitter_lp_1shot_13_04_2026_22_03_47	2026-04-14T05:03:52Z
midterm+lp	covid19_twitter+lp	3	0.6045959429	void_pre_20260723	dv8vjir5	eval_midterm_lp_to_covid19_twitter_lp_3shot_04_05_2026_23_09_37	2026-05-05T06:09:44Z
midterm+lp	covid19_twitter+lp	10	0.5990589683	void_pre_20260723	mhmb15t3	eval_midterm_lp_to_covid19_twitter_lp_10shot_13_04_2026_22_12_09	2026-04-14T05:12:14Z
midterm+lp	covid19_twitter+nm	0	0.4982061279	reported_legacy	w9zsubpo	eval_midterm_lp_to_covid19_twitter_nm_0shot_04_05_2026_23_38_34	2026-05-05T06:38:39Z
midterm+lp	covid19_twitter+nm	1	0.7917739033	reported_legacy	3toh6tus	eval_midterm_lp_to_covid19_twitter_nm_1shot_13_04_2026_22_01_59	2026-04-14T05:02:03Z
midterm+lp	covid19_twitter+nm	3	0.8324714887	reported_legacy	9h3k3zg2	eval_midterm_lp_to_covid19_twitter_nm_3shot_04_05_2026_23_41_15	2026-05-05T06:41:21Z
midterm+lp	covid19_twitter+nm	10	0.8407913130	reported_legacy	mi9ftl7d	eval_midterm_lp_to_covid19_twitter_nm_10shot_13_04_2026_22_09_15	2026-04-14T05:09:19Z
midterm+lp	covid19_twitter+pl	0	0.5908136893	reported_legacy	0xawp8ah	eval_midterm_lp_to_covid19_twitter_pl_0shot_04_05_2026_23_40_24	2026-05-05T06:40:33Z
midterm+lp	covid19_twitter+pl	1	0.5138600565	reported_legacy	guzw4ab5	eval_midterm_lp_to_covid19_twitter_pl_1shot_13_04_2026_22_04_35	2026-04-14T05:04:40Z
midterm+lp	covid19_twitter+pl	3	0.5361362211	reported_legacy	xdm68jy7	eval_midterm_lp_to_covid19_twitter_pl_3shot_04_05_2026_23_43_23	2026-05-05T06:43:28Z
midterm+lp	covid19_twitter+pl	10	0.5405566711	reported_legacy	36ve1fqk	eval_midterm_lp_to_covid19_twitter_pl_10shot_13_04_2026_22_13_19	2026-04-14T05:13:24Z
midterm+lp	covid_political+nm	0	0.5021636755	reported_legacy	cw0k8p32	eval_midterm_lp_to_covid_political_nm_0shot_04_05_2026_23_39_35	2026-05-05T06:39:36Z
midterm+lp	covid_political+nm	1	0.6297055344	reported_legacy	tqhha6r2	eval_midterm_lp_to_covid_political_nm_1shot_22_04_2026_23_37_32	2026-04-23T06:37:34Z
midterm+lp	covid_political+nm	3	0.6737739259	reported_legacy	abu0m71p	eval_midterm_lp_to_covid_political_nm_3shot_04_05_2026_23_42_55	2026-05-05T06:42:57Z
midterm+lp	covid_political+nm	10	0.7075885461	reported_legacy	7jfqxsyp	eval_midterm_lp_to_covid_political_nm_10shot_22_04_2026_23_41_05	2026-04-23T06:41:07Z
midterm+lp	covid_political+pl	0	0.5058789167	reported_legacy	umg9c5o8	eval_midterm_lp_to_covid_political_pl_0shot_04_05_2026_23_42_12	2026-05-05T06:42:14Z
midterm+lp	covid_political+pl	1	0.6056830772	reported_legacy	kbt5oo7a	eval_midterm_lp_to_covid_political_pl_1shot_22_04_2026_23_40_20	2026-04-23T06:40:21Z
midterm+lp	covid_political+pl	3	0.6537092650	reported_legacy	ojfbhyu9	eval_midterm_lp_to_covid_political_pl_3shot_04_05_2026_23_46_14	2026-05-05T06:46:16Z
midterm+lp	covid_political+pl	10	0.6777070228	reported_legacy	fryv6zmg	eval_midterm_lp_to_covid_political_pl_10shot_22_04_2026_23_45_40	2026-04-23T06:45:41Z
midterm+lp	election2020+nm	0	0.5033273333	reported_legacy	wtvkjty1	eval_midterm_lp_to_election2020_nm_0shot_20_05_2026_15_50_09	2026-05-20T22:50:11Z
midterm+lp	election2020+nm	1	0.6771959266	reported_legacy	ewz3zc0t	eval_midterm_lp_to_election2020_nm_1shot_23_04_2026_00_10_53	2026-04-23T07:10:58Z
midterm+lp	election2020+nm	3	0.7159100216	reported_legacy	1cv0ir4c	eval_midterm_lp_to_election2020_nm_3shot_05_05_2026_00_06_06	2026-05-05T07:06:08Z
midterm+lp	election2020+nm	10	0.7351500000	reported_legacy	zo8ld0u8	eval_midterm_lp_to_election2020_nm_10shot_20_05_2026_15_51_36	2026-05-20T22:51:38Z
midterm+lp	election2020+pl	0	0.6280680000	reported_legacy	cv8gq4n7	eval_midterm_lp_to_election2020_pl_0shot_20_05_2026_15_50_26	2026-05-20T22:50:28Z
midterm+lp	election2020+pl	1	0.7857827050	reported_legacy	je3b1qbr	eval_midterm_lp_to_election2020_pl_1shot_23_04_2026_00_18_28	2026-04-23T07:18:31Z
midterm+lp	election2020+pl	3	0.8472460417	reported_legacy	gle0wxr1	eval_midterm_lp_to_election2020_pl_3shot_05_05_2026_00_15_15	2026-05-05T07:15:18Z
midterm+lp	election2020+pl	10	0.8827700000	reported_legacy	4tbamyxy	eval_midterm_lp_to_election2020_pl_10shot_20_05_2026_15_52_54	2026-05-20T22:52:56Z
midterm+lp	midterm+lp	0	0.5717541881	void_pre_20260723	2rjeq2vx	eval_midterm_lp_to_midterm_lp_0shot_04_05_2026_23_07_49	2026-05-05T06:07:52Z
midterm+lp	midterm+lp	1	0.9353564768	void_pre_20260723	aifeu94b	eval_midterm_lp_to_midterm_lp_1shot_13_04_2026_22_05_03	2026-04-14T05:05:05Z
midterm+lp	midterm+lp	3	0.8339264662	void_pre_20260723	w6hxd2fn	eval_midterm_lp_to_midterm_lp_3shot_04_05_2026_23_13_11	2026-05-05T06:13:13Z
midterm+lp	midterm+lp	10	0.9342786067	void_pre_20260723	kn8txkvq	eval_midterm_lp_to_midterm_lp_10shot_13_04_2026_22_14_22	2026-04-14T05:14:24Z
midterm+lp	midterm+nm	0	0.4984824385	reported_legacy	g3ll6yzm	eval_midterm_lp_to_midterm_nm_0shot_04_05_2026_23_43_04	2026-05-05T06:43:07Z
midterm+lp	midterm+nm	1	0.8603283963	reported_legacy	gyk95om1	eval_midterm_lp_to_midterm_nm_1shot_13_04_2026_22_03_03	2026-04-14T05:03:05Z
midterm+lp	midterm+nm	3	0.8737908862	reported_legacy	97va6cr2	eval_midterm_lp_to_midterm_nm_3shot_04_05_2026_23_47_56	2026-05-05T06:47:59Z
midterm+lp	midterm+nm	10	0.8866962040	reported_legacy	zx5xqtd8	eval_midterm_lp_to_midterm_nm_10shot_13_04_2026_22_11_16	2026-04-14T05:11:19Z
midterm+lp	midterm+pl	0	0.2889031143	reported_legacy	qblkppln	eval_midterm_lp_to_midterm_pl_0shot_04_05_2026_23_46_12	2026-05-05T06:46:15Z
midterm+lp	midterm+pl	1	0.9440907051	reported_legacy	r4nxsra4	eval_midterm_lp_to_midterm_pl_1shot_13_04_2026_22_06_08	2026-04-14T05:06:10Z
midterm+lp	midterm+pl	3	0.9613890949	reported_legacy	gqjqcuzr	eval_midterm_lp_to_midterm_pl_3shot_04_05_2026_23_51_39	2026-05-05T06:51:42Z
midterm+lp	midterm+pl	10	0.9813031419	reported_legacy	aney6hbn	eval_midterm_lp_to_midterm_pl_10shot_13_04_2026_22_15_56	2026-04-14T05:15:58Z
midterm+lp	ukr_rus_suspended+nm	0	0.4836393333	reported_legacy	j78vamso	eval_midterm_lp_to_ukr_rus_suspended_nm_0shot_20_05_2026_15_50_12	2026-05-20T22:50:14Z
midterm+lp	ukr_rus_suspended+nm	1	0.5703472867	reported_legacy	q5c8lltq	eval_midterm_lp_to_ukr_rus_suspended_nm_1shot_22_04_2026_23_37_57	2026-04-23T06:37:59Z
midterm+lp	ukr_rus_suspended+nm	3	0.6065846478	reported_legacy	tfv2ezpq	eval_midterm_lp_to_ukr_rus_suspended_nm_3shot_04_05_2026_23_58_29	2026-05-05T06:58:31Z
midterm+lp	ukr_rus_suspended+nm	10	0.6071060000	reported_legacy	bc5yajnc	eval_midterm_lp_to_ukr_rus_suspended_nm_10shot_20_05_2026_15_51_16	2026-05-20T22:51:18Z
midterm+lp	ukr_rus_suspended+pl	0	0.5009520000	reported_legacy	u3xk8o38	eval_midterm_lp_to_ukr_rus_suspended_pl_0shot_20_05_2026_15_50_28	2026-05-20T22:50:30Z
midterm+lp	ukr_rus_suspended+pl	1	0.5006448644	reported_legacy	na3yikgd	eval_midterm_lp_to_ukr_rus_suspended_pl_1shot_22_04_2026_23_40_27	2026-04-23T06:40:29Z
midterm+lp	ukr_rus_suspended+pl	3	0.5015543750	reported_legacy	uwddp9m9	eval_midterm_lp_to_ukr_rus_suspended_pl_3shot_05_05_2026_00_01_20	2026-05-05T07:01:22Z
midterm+lp	ukr_rus_suspended+pl	10	0.4935440000	reported_legacy	sg649e3i	eval_midterm_lp_to_ukr_rus_suspended_pl_10shot_20_05_2026_15_51_51	2026-05-20T22:51:52Z
midterm+lp	ukr_rus_twitter+lp	0	0.5133329393	void_pre_20260723	fvn3lc64	eval_midterm_lp_to_ukr_rus_twitter_lp_0shot_04_05_2026_23_15_12	2026-05-05T06:15:25Z
midterm+lp	ukr_rus_twitter+lp	1	0.6635852788	void_pre_20260723	b1odrt35	eval_midterm_lp_to_ukr_rus_twitter_lp_1shot_14_04_2026_00_12_20	2026-04-14T07:12:26Z
midterm+lp	ukr_rus_twitter+lp	3	0.6506685947	void_pre_20260723	rxa0fykc	eval_midterm_lp_to_ukr_rus_twitter_lp_3shot_04_05_2026_23_23_07	2026-05-05T06:23:18Z
midterm+lp	ukr_rus_twitter+lp	10	0.6214430246	void_pre_20260723	nuq698o5	eval_midterm_lp_to_ukr_rus_twitter_lp_10shot_14_04_2026_00_25_59	2026-04-14T07:26:04Z
midterm+lp	ukr_rus_twitter+nm	0	0.4978813548	reported_legacy	91fq80se	eval_midterm_lp_to_ukr_rus_twitter_nm_0shot_04_05_2026_23_41_08	2026-05-05T06:41:13Z
midterm+lp	ukr_rus_twitter+nm	1	0.7713544123	reported_legacy	647838x7	eval_midterm_lp_to_ukr_rus_twitter_nm_1shot_14_04_2026_00_09_22	2026-04-14T07:09:27Z
midterm+lp	ukr_rus_twitter+nm	3	0.8074940699	reported_legacy	6d54jb4q	eval_midterm_lp_to_ukr_rus_twitter_nm_3shot_04_05_2026_23_45_10	2026-05-05T06:45:14Z
midterm+lp	ukr_rus_twitter+nm	10	0.8103932410	reported_legacy	jq87so94	eval_midterm_lp_to_ukr_rus_twitter_nm_10shot_14_04_2026_00_21_15	2026-04-14T07:21:20Z
midterm+lp	ukr_rus_twitter+pl	0	0.6806476665	reported_legacy	uqd17gpl	eval_midterm_lp_to_ukr_rus_twitter_pl_0shot_04_05_2026_23_43_53	2026-05-05T06:43:57Z
midterm+lp	ukr_rus_twitter+pl	1	0.5825853401	reported_legacy	lzxjdmu5	eval_midterm_lp_to_ukr_rus_twitter_pl_1shot_14_04_2026_00_13_38	2026-04-14T07:13:42Z
midterm+lp	ukr_rus_twitter+pl	3	0.6281157497	reported_legacy	ihvhuwj0	eval_midterm_lp_to_ukr_rus_twitter_pl_3shot_04_05_2026_23_48_28	2026-05-05T06:48:33Z
midterm+lp	ukr_rus_twitter+pl	10	0.6880452490	reported_legacy	4skbwqy2	eval_midterm_lp_to_ukr_rus_twitter_pl_10shot_14_04_2026_00_27_57	2026-04-14T07:28:02Z
midterm+nm	covid19_twitter+lp	0	0.4895456393	void_pre_20260723	m8n7wsfu	eval_midterm_nm_to_covid19_twitter_lp_0shot_04_05_2026_22_55_46	2026-05-05T05:55:53Z
midterm+nm	covid19_twitter+lp	1	0.7261058489	void_pre_20260723	2rfrxcbp	eval_midterm_nm_to_covid19_twitter_lp_1shot_13_04_2026_21_47_56	2026-04-14T04:48:01Z
midterm+nm	covid19_twitter+lp	3	0.7643091711	void_pre_20260723	dyuai84h	eval_midterm_nm_to_covid19_twitter_lp_3shot_04_05_2026_23_00_31	2026-05-05T06:00:40Z
midterm+nm	covid19_twitter+lp	10	0.7693436428	void_pre_20260723	zpz311rn	eval_midterm_nm_to_covid19_twitter_lp_10shot_13_04_2026_21_56_20	2026-04-14T04:56:25Z
midterm+nm	covid19_twitter+nm	0	0.5006200154	reported_legacy	q8295gql	eval_midterm_nm_to_covid19_twitter_nm_0shot_04_05_2026_23_32_31	2026-05-05T06:32:41Z
midterm+nm	covid19_twitter+nm	1	0.9707418519	reported_legacy	bf5485sm	eval_midterm_nm_to_covid19_twitter_nm_1shot_13_04_2026_21_46_07	2026-04-14T04:46:12Z
midterm+nm	covid19_twitter+nm	3	0.9835197354	reported_legacy	8ratcm2d	eval_midterm_nm_to_covid19_twitter_nm_3shot_04_05_2026_23_35_31	2026-05-05T06:35:35Z
midterm+nm	covid19_twitter+nm	10	0.9876621258	reported_legacy	bgfnu505	eval_midterm_nm_to_covid19_twitter_nm_10shot_13_04_2026_21_53_23	2026-04-14T04:53:27Z
midterm+nm	covid19_twitter+pl	0	0.5282907475	reported_legacy	d3rgx0k7	eval_midterm_nm_to_covid19_twitter_pl_0shot_04_05_2026_23_34_42	2026-05-05T06:34:48Z
midterm+nm	covid19_twitter+pl	1	0.5123793928	reported_legacy	p9zc9f1w	eval_midterm_nm_to_covid19_twitter_pl_1shot_13_04_2026_21_48_45	2026-04-14T04:48:50Z
midterm+nm	covid19_twitter+pl	3	0.5260104357	reported_legacy	zbin64a9	eval_midterm_nm_to_covid19_twitter_pl_3shot_04_05_2026_23_37_39	2026-05-05T06:37:44Z
midterm+nm	covid19_twitter+pl	10	0.5288265246	reported_legacy	zi3etp5k	eval_midterm_nm_to_covid19_twitter_pl_10shot_13_04_2026_21_57_32	2026-04-14T04:57:37Z
midterm+nm	covid_political+nm	0	0.4989325366	reported_legacy	yyjdpyum	eval_midterm_nm_to_covid_political_nm_0shot_04_05_2026_23_32_04	2026-05-05T06:32:07Z
midterm+nm	covid_political+nm	1	0.7003043207	reported_legacy	8pvkehe9	eval_midterm_nm_to_covid_political_nm_1shot_22_04_2026_23_24_50	2026-04-23T06:24:51Z
midterm+nm	covid_political+nm	3	0.7174993331	reported_legacy	vtwq56g7	eval_midterm_nm_to_covid_political_nm_3shot_04_05_2026_23_35_29	2026-05-05T06:35:30Z
midterm+nm	covid_political+nm	10	0.7463321788	reported_legacy	xclshkm5	eval_midterm_nm_to_covid_political_nm_10shot_22_04_2026_23_28_23	2026-04-23T06:28:25Z
midterm+nm	covid_political+pl	0	0.7316501311	reported_legacy	jfdx23je	eval_midterm_nm_to_covid_political_pl_0shot_04_05_2026_23_34_44	2026-05-05T06:34:47Z
midterm+nm	covid_political+pl	1	0.5965085122	reported_legacy	j6luabig	eval_midterm_nm_to_covid_political_pl_1shot_22_04_2026_23_27_37	2026-04-23T06:27:39Z
midterm+nm	covid_political+pl	3	0.6012801117	reported_legacy	bhlzj40j	eval_midterm_nm_to_covid_political_pl_3shot_04_05_2026_23_38_44	2026-05-05T06:38:46Z
midterm+nm	covid_political+pl	10	0.6489771933	reported_legacy	6lin271z	eval_midterm_nm_to_covid_political_pl_10shot_22_04_2026_23_32_58	2026-04-23T06:33:00Z
midterm+nm	election2020+nm	0	0.5026386667	reported_legacy	7vtuqxki	eval_midterm_nm_to_election2020_nm_0shot_20_05_2026_15_46_27	2026-05-20T22:46:33Z
midterm+nm	election2020+nm	1	0.6971672787	reported_legacy	he7p66a1	eval_midterm_nm_to_election2020_nm_1shot_22_04_2026_23_31_43	2026-04-23T06:31:46Z
midterm+nm	election2020+nm	3	0.7088707194	reported_legacy	wvdvgxp4	eval_midterm_nm_to_election2020_nm_3shot_04_05_2026_23_43_47	2026-05-05T06:43:50Z
midterm+nm	election2020+nm	10	0.7417266667	reported_legacy	61d0l1sm	eval_midterm_nm_to_election2020_nm_10shot_20_05_2026_15_48_10	2026-05-20T22:48:12Z
midterm+nm	election2020+pl	0	0.8450600000	reported_legacy	ljggblf5	eval_midterm_nm_to_election2020_pl_0shot_20_05_2026_15_46_55	2026-05-20T22:46:58Z
midterm+nm	election2020+pl	1	0.7487347561	reported_legacy	mrhh4km0	eval_midterm_nm_to_election2020_pl_1shot_22_04_2026_23_39_21	2026-04-23T06:39:25Z
midterm+nm	election2020+pl	3	0.7005255528	reported_legacy	xxfcvpie	eval_midterm_nm_to_election2020_pl_3shot_04_05_2026_23_52_29	2026-05-05T06:52:33Z
midterm+nm	election2020+pl	10	0.6857760000	reported_legacy	utpj5him	eval_midterm_nm_to_election2020_pl_10shot_20_05_2026_15_49_27	2026-05-20T22:49:29Z
midterm+nm	midterm+lp	0	0.4776780669	void_pre_20260723	y0dga16g	eval_midterm_nm_to_midterm_lp_0shot_04_05_2026_22_56_09	2026-05-05T05:56:12Z
midterm+nm	midterm+lp	1	0.7617636999	void_pre_20260723	vawmbur1	eval_midterm_nm_to_midterm_lp_1shot_13_04_2026_21_46_28	2026-04-14T04:46:30Z
midterm+nm	midterm+lp	3	0.7759210510	void_pre_20260723	j8ab2ga5	eval_midterm_nm_to_midterm_lp_3shot_04_05_2026_23_02_04	2026-05-05T06:02:07Z
midterm+nm	midterm+lp	10	0.8362480386	void_pre_20260723	nf43e2h9	eval_midterm_nm_to_midterm_lp_10shot_13_04_2026_21_56_33	2026-04-14T04:56:36Z
midterm+nm	midterm+nm	0	0.4981280494	reported_legacy	7433keqp	eval_midterm_nm_to_midterm_nm_0shot_04_05_2026_23_32_04	2026-05-05T06:32:07Z
midterm+nm	midterm+nm	1	0.9728189994	reported_legacy	16shec5a	eval_midterm_nm_to_midterm_nm_1shot_13_04_2026_21_44_27	2026-04-14T04:44:29Z
midterm+nm	midterm+nm	3	0.9640368273	reported_legacy	d6aj2nmd	eval_midterm_nm_to_midterm_nm_3shot_04_05_2026_23_37_05	2026-05-05T06:37:07Z
midterm+nm	midterm+nm	10	0.9817758050	reported_legacy	8dmk2l9u	eval_midterm_nm_to_midterm_nm_10shot_13_04_2026_21_52_52	2026-04-14T04:52:55Z
midterm+nm	midterm+pl	0	0.1610328574	reported_legacy	g1xf0rpz	eval_midterm_nm_to_midterm_pl_0shot_04_05_2026_23_35_17	2026-05-05T06:35:20Z
